n,annee,mois,jour
17058,1947,2,1
18658,1947,2,3
17363,1947,2,4
15863,1947,2,5
17422,1947,2,6
15580,1947,2,7
16788,1947,2,8
17418,1947,2,10
16932,1947,2,11
15764,1947,2,12
17578,1947,2,13
16558,1947,2,14
16,1947,3,5
17415,1947,3,18
15733,1947,3,19
17102,1947,3,20
15847,1947,3,21
17451,1947,3,22
17090,1947,3,24
16836,1947,3,25
16520,1947,3,26
16891,1947,3,27
15341,1947,3,28
16684,1947,3,29
18707,1947,3,31
17018,1947,4,1
17013,1947,4,2
16934,1947,4,3
17264,1947,4,4
17238,1947,4,5
21703,1947,4,7
19443,1947,4,8
17959,1947,4,9
16756,1947,4,10
17118,1947,4,11
17313,1947,4,12
18221,1947,4,14
17676,1947,4,15
15978,1947,4,16
17137,1947,4,17
16794,1947,4,18
16961,1947,4,19
17815,1947,4,21
17733,1947,4,22
16400,1947,4,23
17160,1947,4,24
16608,1947,4,25
16855,1947,4,26
18107,1947,4,28
16695,1947,4,29
15979,1947,4,30
16191,1947,5,2
16398,1947,5,3
17403,1947,5,5
16720,1947,5,6
14488,1947,5,7
15005,1947,5,8
16185,1947,5,9
16285,1947,5,10
18249,1947,5,12
17084,1947,5,13
16053,1947,5,14
15849,1947,5,15
19147,1947,5,16
16614,1947,5,17
17717,1947,5,19
16384,1947,5,20
16029,1947,5,21
17620,1947,5,22
16318,1947,5,23
16993,1947,5,24
17540,1947,5,26
19474,1947,5,27
16153,1947,5,28
17549,1947,5,29
15971,1947,5,30
16958,1947,5,31
18046,1947,6,2
16841,1947,6,3
16166,1947,6,4
16787,1947,6,5
16191,1947,6,6
15550,1947,6,7
17509,1947,6,9
16259,1947,6,10
15262,1947,6,11
17095,1947,6,12
16731,1947,6,13
17175,1947,6,14
18025,1947,6,16
17000,1947,6,17
16112,1947,6,18
16815,1947,6,19
16341,1947,6,20
16355,1947,6,21
17028,1947,6,23
16613,1947,6,24
15988,1947,6,25
16878,1947,6,26
16302,1947,6,27
17339,1947,6,28
17552,1947,6,30
17461,1947,7,1
16703,1947,7,2
15231,1947,7,3
16124,1947,7,4
17167,1947,7,5
17257,1947,7,7
15911,1947,7,8
16359,1947,7,9
16443,1947,7,10
13834,1947,7,11
17179,1947,7,12
18418,1947,7,14
20897,1947,7,15
16673,1947,7,16
17362,1947,7,17
17009,1947,7,18
17444,1947,7,19
18163,1947,7,21
17735,1947,7,22
17285,1947,7,23
18115,1947,7,24
18309,1947,7,25
18138,1947,7,26
19834,1947,7,28
20078,1947,7,29
17356,1947,7,30
8021,1947,7,31
20241,1947,8,1
21839,1947,8,2
20823,1947,8,4
20612,1947,8,5
9947,1947,8,6
16840,1947,8,7
9046,1947,8,8
17821,1947,8,9
19133,1947,8,11
19453,1947,8,12
9639,1947,8,13
19069,1947,8,14
20408,1947,8,16
19790,1947,8,18
20733,1947,8,19
9510,1947,8,20
19593,1947,8,21
7982,1947,8,22
19167,1947,8,23
20408,1947,8,25
18463,1947,8,26
8242,1947,8,27
21493,1947,8,28
8950,1947,8,29
18641,1947,8,30
18649,1947,8,31
19120,1947,9,2
18468,1947,9,3
16577,1947,9,4
17112,1947,9,5
17488,1947,9,6
17532,1947,9,8
18346,1947,9,9
16528,1947,9,10
17688,1947,9,11
17210,1947,9,12
16616,1947,9,13
18672,1947,9,15
17117,1947,9,16
16423,1947,9,17
15995,1947,9,18
17769,1947,9,19
16819,1947,9,20
16281,1947,9,22
16761,1947,9,23
16505,1947,9,24
16314,1947,9,25
15963,1947,9,26
17125,1947,9,27
17613,1947,9,29
16323,1947,9,30
15779,1947,10,1
15079,1947,10,2
14697,1947,10,3
16442,1947,10,4
17005,1947,10,6
16961,1947,10,7
16513,1947,10,8
16375,1947,10,9
15899,1947,10,10
14763,1947,10,11
16644,1947,10,13
16446,1947,10,14
16413,1947,10,15
16389,1947,10,16
16372,1947,10,17
16198,1947,10,18
17430,1947,10,20
13419,1947,10,21
14047,1947,10,22
15753,1947,10,23
15503,1947,10,24
16227,1947,10,25
16366,1947,10,27
11510,1947,10,28
16071,1947,10,29
15662,1947,10,30
16577,1947,10,31
16626,1947,11,1
19065,1947,11,3
18116,1947,11,4
17479,1947,11,5
17028,1947,11,6
17747,1947,11,7
17542,1947,11,8
17408,1947,11,10
15668,1947,11,11
19301,1947,11,12
18524,1947,11,13
16990,1947,11,14
16793,1947,11,15
15964,1947,11,17
16687,1947,11,18
15560,1947,11,19
14025,1947,11,20
15414,1947,11,21
16307,1947,11,22
17030,1947,11,24
15946,1947,11,25
15594,1947,11,26
8605,1947,11,27
