n,annee,mois,jour
2585,1778,6,6
2433,1778,6,7
1994,1778,6,8
2802,1778,6,9
2386,1778,6,10
2440,1778,6,11
2512,1778,6,12
2412,1778,6,13
2267,1778,6,14
2311,1778,6,15
2238,1778,6,16
2489,1778,6,17
2470,1778,6,18
2759,1778,6,19
2496,1778,6,20
2522,1778,6,21
2152,1778,6,22
2493,1778,6,23
2363,1778,6,24
2619,1778,6,25
2498,1778,6,26
2552,1778,6,27
2442,1778,6,28
2488,1778,6,29
2013,1778,6,30
2374,1778,7,1
2342,1778,7,2
2199,1778,7,3
2268,1778,7,4
2434,1778,7,5
2144,1778,7,6
2330,1778,7,7
2366,1778,7,8
2305,1778,7,9
2741,1778,7,10
2350,1778,7,11
2882,1778,7,12
2007,1778,7,13
2573,1778,7,14
2144,1778,7,15
2475,1778,7,16
1999,1778,7,17
2374,1778,7,18
2759,1778,7,19
2748,1778,7,20
2426,1778,7,21
2417,1778,7,22
2233,1778,7,23
2654,1778,7,24
2393,1778,7,25
1809,1778,7,26
1794,1778,7,27
2545,1778,7,28
2489,1778,7,29
2711,1778,7,30
2332,1778,7,31
2582,1778,8,1
2463,1778,8,2
2864,1778,8,3
2242,1778,8,4
2371,1778,8,5
2627,1778,8,6
2532,1778,8,7
2513,1778,8,8
2783,1778,8,9
3134,1778,8,10
2275,1778,8,11
2372,1778,8,12
2339,1778,8,13
2626,1778,8,14
2371,1778,8,15
2506,1778,8,16
2803,1778,8,17
2578,1778,8,18
2538,1778,8,19
2396,1778,8,20
2653,1778,8,21
2304,1778,8,22
2734,1778,8,23
2591,1778,8,24
2510,1778,8,25
2636,1778,8,26
2361,1778,8,27
2676,1778,8,28
2678,1778,8,29
2598,1778,8,30
2486,1778,8,31
2475,1778,9,1
2497,1778,9,2
2668,1778,9,3
2480,1778,9,4
2254,1778,9,5
2621,1778,9,6
2596,1778,9,7
2449,1778,9,8
2736,1778,9,9
2639,1778,9,10
2668,1778,9,11
2426,1778,9,12
2632,1778,9,13
2835,1778,9,14
3092,1778,9,15
2451,1778,9,16
2729,1778,9,17
2540,1778,9,18
2705,1778,9,19
2500,1778,9,20
3204,1778,9,21
2516,1778,9,22
2533,1778,9,23
2640,1778,9,24
2301,1778,9,25
3160,1778,9,26
2510,1778,9,27
2748,1778,9,28
2494,1778,9,29
2599,1778,9,30
2192,1778,10,1
2334,1778,10,2
2651,1778,10,3
2524,1778,10,4
3001,1778,10,5
2495,1778,10,6
5247,1778,10,7
2506,1778,10,8
2555,1778,10,9
2585,1778,10,10
2372,1778,10,11
3189,1778,10,12
2646,1778,10,13
2615,1778,10,14
2592,1778,10,15
2425,1778,10,16
2545,1778,10,17
2426,1778,10,18
2357,1778,10,19
2556,1778,10,20
2388,1778,10,21
2552,1778,10,22
2678,1778,10,23
2671,1778,10,24
2690,1778,10,25
3334,1778,10,26
2540,1778,10,27
2593,1778,10,28
2945,1778,10,29
2785,1778,10,30
2297,1778,10,31
3031,1778,11,1
2624,1778,11,2
2625,1778,11,3
2517,1778,11,4
2398,1778,11,5
2880,1778,11,6
2573,1778,11,7
2639,1778,11,8
1584,1778,11,9
2677,1778,11,10
2388,1778,11,11
2721,1778,11,12
2561,1778,11,13
2459,1778,11,14
2445,1778,11,15
2809,1778,11,16
2707,1778,11,17
2568,1778,11,18
2500,1778,11,19
2536,1778,11,20
2531,1778,11,21
4138,1778,11,22
1725,1778,11,23
2385,1778,11,24
4418,1778,11,25
3471,1778,11,26
2440,1778,11,27
2499,1778,11,28
2503,1778,11,29
2741,1778,11,30
2365,1778,12,1
5339,1778,12,2
2729,1778,12,3
2616,1778,12,4
2578,1778,12,5
2542,1778,12,6
2396,1778,12,7
2440,1778,12,8
2746,1778,12,9
2589,1778,12,10
2832,1778,12,11
2562,1778,12,12
2415,1778,12,13
2598,1778,12,14
2370,1778,12,15
2441,1778,12,16
2408,1778,12,17
2430,1778,12,18
2522,1778,12,19
2427,1778,12,20
2574,1778,12,21
2265,1778,12,22
2676,1778,12,23
2535,1778,12,24
2495,1778,12,25
2706,1778,12,26
2609,1778,12,27
2247,1778,12,28
2547,1778,12,29
2393,1778,12,30
2523,1778,12,31
2405,1779,1,1
2708,1779,1,2
2351,1779,1,3
2430,1779,1,4
2468,1779,1,5
2564,1779,1,6
2655,1779,1,7
2502,1779,1,8
2488,1779,1,9
2246,1779,1,10
2604,1779,1,11
