n,annee,mois,jour
26103,1905,9,19
26958,1905,9,20
25907,1905,9,21
25936,1905,9,22
26081,1905,9,23
22414,1905,9,24
25332,1905,9,25
26403,1905,9,26
25960,1905,9,27
24794,1905,9,28
25850,1905,9,29
23464,1905,9,30
22313,1905,10,1
26113,1905,10,3
26201,1905,10,4
26250,1905,10,5
26144,1905,10,6
23819,1905,10,7
26304,1905,10,8
25336,1905,10,9
26940,1905,10,10
24480,1905,10,11
27013,1905,10,12
25659,1905,10,13
27069,1905,10,14
24396,1905,10,15
25435,1905,10,16
26191,1905,10,17
26633,1905,10,18
26999,1905,10,19
27722,1905,10,20
25636,1905,10,21
24158,1905,10,22
26437,1905,10,23
26768,1905,10,24
26319,1905,10,25
25921,1905,10,26
26771,1905,10,27
27283,1905,10,28
24727,1905,10,29
26055,1905,10,30
26169,1905,10,31
26436,1905,11,1
24950,1905,11,2
26334,1905,11,3
27836,1905,11,4
21605,1905,11,5
27226,1905,11,6
26340,1905,11,7
27148,1905,11,8
27207,1905,11,9
26342,1905,11,10
26860,1905,11,11
26097,1905,11,12
26122,1905,11,13
25462,1905,11,14
25462,1905,11,15
25809,1905,11,16
26438,1905,11,17
26727,1905,11,18
26823,1905,11,19
25151,1905,11,20
25054,1905,11,21
26011,1905,11,22
25743,1905,11,23
26085,1905,11,24
25651,1905,11,25
22521,1905,11,26
25237,1905,11,27
25588,1905,11,28
26646,1905,11,29
26324,1905,11,30
25721,1905,12,1
25550,1905,12,2
22646,1905,12,3
24874,1905,12,4
26173,1905,12,5
25594,1905,12,6
26285,1905,12,7
25634,1905,12,8
25716,1905,12,9
22970,1905,12,10
25265,1905,12,11
25455,1905,12,12
26848,1905,12,13
26158,1905,12,14
25120,1905,12,15
25995,1905,12,16
24892,1905,12,17
25338,1905,12,18
25920,1905,12,19
26611,1905,12,20
25816,1905,12,21
25631,1905,12,22
25212,1905,12,24
25758,1905,12,25
25768,1905,12,26
27311,1905,12,27
26820,1905,12,28
25728,1905,12,29
25998,1906,1,1
25598,1906,1,2
26176,1906,1,4
24347,1906,1,7
23443,1906,1,8
26401,1906,1,9
24007,1906,1,10
26274,1906,1,11
26601,1906,1,12
25618,1906,1,13
26287,1906,1,15
24885,1906,1,16
26888,1906,1,19
25307,1906,1,22
24874,1906,1,23
26128,1906,1,25
26470,1906,1,26
24307,1906,1,27
22568,1906,1,28
25445,1906,1,29
26047,1906,1,30
26837,1906,1,31
26769,1906,2,1
24715,1906,2,2
25448,1906,2,3
25895,1906,2,4
25326,1906,2,5
26417,1906,2,8
25805,1906,2,9
26913,1906,2,10
25095,1906,2,11
25526,1906,2,12
25824,1906,2,13
24627,1906,2,14
26035,1906,2,15
23537,1906,2,16
25824,1906,2,17
24344,1906,2,18
25589,1906,2,19
26821,1906,2,20
27182,1906,2,21
21810,1906,2,22
26396,1906,2,24
25776,1906,2,25
25784,1906,2,26
26128,1906,2,27
26560,1906,2,28
26813,1906,3,1
26696,1906,3,2
24133,1906,3,3
25284,1906,3,5
22660,1906,3,8
26062,1906,3,9
25251,1906,3,14
25712,1906,3,15
25862,1906,3,16
24690,1906,3,17
23636,1906,3,18
25645,1906,3,19
25313,1906,3,20
26482,1906,3,21
25069,1906,3,22
26461,1906,3,23
26574,1906,3,24
20640,1906,3,25
25632,1906,3,26
26267,1906,3,30
26227,1906,3,31
24060,1906,4,1
25544,1906,4,2
26373,1906,4,3
25198,1906,4,4
25996,1906,4,5
25823,1906,4,6
23968,1906,4,7
24664,1906,4,8
24905,1906,4,9
25723,1906,4,10
25534,1906,4,11
25979,1906,4,12
26486,1906,4,14
23638,1906,4,16
24718,1906,4,17
24537,1906,4,18
26263,1906,4,19
23145,1906,4,20
26206,1906,4,23
25488,1906,4,24
25577,1906,4,26
26051,1906,4,27
26299,1906,4,28
24156,1906,4,29
24970,1906,4,30
24986,1906,5,1
25054,1906,5,2
25054,1906,5,3
25246,1906,5,4
24496,1906,5,5
25218,1906,5,9
24621,1906,5,13
25176,1906,5,14
25610,1906,5,15
25365,1906,5,16
26991,1906,5,17
26077,1906,5,18
25366,1906,5,19
25676,1906,5,20
22337,1906,5,21
25895,1906,5,22
25454,1906,5,23
25330,1906,5,24
25680,1906,5,25
26198,1906,5,26
24888,1906,5,27
25261,1906,5,28
25191,1906,5,29
25137,1906,5,30
25946,1906,5,31
25858,1906,6,1
26196,1906,6,2
25319,1906,6,3
25475,1906,6,4
25512,1906,6,5
24408,1906,6,6
26378,1906,6,7
25196,1906,6,8
26000,1906,6,9
25229,1906,6,10
26013,1906,6,11
25922,1906,6,12
26228,1906,6,13
25935,1906,6,15
27157,1906,6,16
22422,1906,6,17
25247,1906,6,18
25784,1906,6,19
25649,1906,6,22
26169,1906,6,23
24845,1906,6,24
26128,1906,6,25
26782,1906,6,26
26012,1906,6,27
25025,1906,6,29
26632,1906,6,30
25713,1906,7,1
25407,1906,7,2
25581,1906,7,3
25684,1906,7,4
25382,1906,7,5
26277,1906,7,6
25524,1906,7,7
24612,1906,7,8
25277,1906,7,9
26020,1906,7,10
26445,1906,7,11
26788,1906,7,12
25947,1906,7,13
26410,1906,7,14
22851,1906,7,15
24375,1906,7,16
25841,1906,7,17
25699,1906,7,18
25356,1906,7,20
26201,1906,7,21
26091,1906,7,22
27445,1906,7,23
25255,1906,7,24
25417,1906,7,25
26229,1906,7,26
25519,1906,7,27
26440,1906,7,28
26382,1906,7,29
25264,1906,7,30
25433,1906,8,1
25766,1906,8,3
26077,1906,8,4
24996,1906,8,5
24969,1906,8,6
25665,1906,8,7
25534,1906,8,8
26149,1906,8,9
25234,1906,8,10
25323,1906,8,11
25072,1906,8,12
25206,1906,8,13
24565,1906,8,14
25677,1906,8,15
24077,1906,8,16
25150,1906,8,17
25691,1906,8,18
25373,1906,8,19
24816,1906,8,20
25020,1906,8,21
25481,1906,8,22
25478,1906,8,23
25732,1906,8,24
25788,1906,8,25
26097,1906,8,26
25721,1906,8,27
25840,1906,8,28
25629,1906,8,29
25880,1906,8,30
25419,1906,8,31
26279,1906,9,1
26384,1906,9,2
24743,1906,9,3
26325,1906,9,4
26034,1906,9,5
24987,1906,9,6
25148,1906,9,7
25119,1906,9,8
25096,1906,9,9
25133,1906,9,10
24783,1906,9,11
24705,1906,9,12
25172,1906,9,13
25474,1906,9,14
24975,1906,9,15
22088,1906,9,16
24661,1906,9,17
24707,1906,9,18
25109,1906,9,19
24977,1906,9,20
25880,1906,9,21
26325,1906,9,22
23336,1906,9,23
25098,1906,9,24
25587,1906,9,25
25881,1906,9,26
23432,1906,9,27
25566,1906,9,28
25016,1906,9,29
20281,1906,9,30
25612,1906,10,1
25553,1906,10,2
24911,1906,10,3
26357,1906,10,4
25942,1906,10,5
25274,1906,10,6
25145,1906,10,7
24395,1906,10,8
24788,1906,10,9
25330,1906,10,10
24053,1906,10,11
26083,1906,10,12
22788,1906,10,13
24038,1906,10,14
24087,1906,10,15
25908,1906,10,16
26400,1906,10,17
25125,1906,10,18
25685,1906,10,19
25051,1906,10,20
20730,1906,10,21
25061,1906,10,22
24826,1906,10,23
25262,1906,10,24
24639,1906,10,25
25969,1906,10,26
25589,1906,10,27
25550,1906,10,28
24688,1906,10,29
25518,1906,10,30
23616,1906,10,31
21918,1906,11,1
24262,1906,11,2
24827,1906,11,3
19360,1906,11,4
24281,1906,11,5
25667,1906,11,6
25316,1906,11,7
24511,1906,11,8
24882,1906,11,9
25693,1906,11,10
24443,1906,11,11
23935,1906,11,12
25628,1906,11,13
25504,1906,11,14
24279,1906,11,15
25121,1906,11,16
26382,1906,11,17
24564,1906,11,18
24089,1906,11,19
23851,1906,11,20
25788,1906,11,21
25320,1906,11,22
24972,1906,11,23
25785,1906,11,24
20078,1906,11,25
25054,1906,11,26
25272,1906,11,27
24900,1906,11,28
23575,1906,11,29
25406,1906,11,30
25565,1906,12,1
23330,1906,12,2
24203,1906,12,3
24239,1906,12,4
25436,1906,12,5
24077,1906,12,6
26066,1906,12,7
24326,1906,12,8
25683,1906,12,10
24403,1906,12,11
24054,1906,12,12
25385,1906,12,13
24199,1906,12,14
25768,1906,12,15
22806,1906,12,16
24684,1906,12,17
35992,1906,12,18
25729,1906,12,19
22275,1906,12,20
25570,1906,12,21
25466,1906,12,22
23718,1906,12,23
24490,1906,12,24
24276,1906,12,25
24864,1906,12,26
25575,1906,12,27
23810,1906,12,28
24870,1906,12,29
24823,1906,12,30
24844,1906,12,31
24841,1907,1,1
24966,1907,1,2
24122,1907,1,3
25088,1907,1,4
24386,1907,1,5
23128,1907,1,6
25159,1907,1,7
23616,1907,1,8
24943,1907,1,9
24622,1907,1,10
24581,1907,1,11
25423,1907,1,12
24288,1907,1,13
24195,1907,1,14
24155,1907,1,15
25205,1907,1,16
24904,1907,1,17
25088,1907,1,18
22660,1907,1,19
23100,1907,1,20
24203,1907,1,21
25804,1907,1,22
25546,1907,1,23
23127,1907,1,24
25451,1907,1,25
24276,1907,1,26
20518,1907,1,27
21980,1907,1,28
24269,1907,1,29
25660,1907,1,30
25856,1907,1,31
24247,1907,2,1
24025,1907,2,3
24355,1907,2,4
21160,1907,2,5
24656,1907,2,6
25471,1907,2,7
24742,1907,2,8
25202,1907,2,9
25451,1907,2,10
24432,1907,2,11
25614,1907,2,12
24700,1907,2,13
24350,1907,2,14
24907,1907,2,15
24346,1907,2,16
22446,1907,2,17
24463,1907,2,18
23847,1907,2,19
26167,1907,2,20
24242,1907,2,21
24268,1907,2,22
24498,1907,2,23
21230,1907,2,24
24508,1907,2,25
23087,1907,2,26
20663,1907,2,27
23097,1907,2,28
23556,1907,3,1
25245,1907,3,2
20101,1907,3,3
25208,1907,3,5
19651,1907,3,6
23896,1907,3,7
24451,1907,3,8
24194,1907,3,9
24932,1907,3,11
25108,1907,3,13
22605,1907,3,14
23378,1907,3,15
22954,1907,3,16
20057,1907,3,17
21983,1907,3,18
23403,1907,3,19
24109,1907,3,20
23916,1907,3,21
25088,1907,3,22
24867,1907,3,23
22710,1907,3,24
25103,1907,3,25
23309,1907,3,26
25415,1907,3,27
22649,1907,3,28
24423,1907,3,29
24464,1907,3,30
24223,1907,3,31
24127,1907,4,1
23202,1907,4,2
25079,1907,4,3
22927,1907,4,4
24401,1907,4,5
24360,1907,4,6
21420,1907,4,7
23131,1907,4,8
