annee,mois,jour,total_n
2002,6,23,42675
2002,6,24,45670
2002,6,25,45027
2002,6,26,45750
2002,6,27,48701
2002,6,28,45826
2002,6,30,37061
2002,7,1,35301
2002,7,2,46327
2002,7,3,42222
2002,7,4,46102
2002,7,5,44096
2002,7,7,47617
2002,7,8,35272
2002,7,9,43586
2002,7,10,42440
2002,7,11,44676
2002,7,12,47427
2002,7,14,35560
2002,7,15,38912
2002,7,16,35433
2002,7,17,33869
2002,7,18,37777
2002,7,19,37720
2002,7,21,36748
2002,7,22,31575
2002,7,23,29556
2002,7,24,30562
2002,7,25,34518
2002,7,26,32754
2002,7,28,31428
2002,7,29,26827
2002,7,30,28818
2002,7,31,27159
2002,8,1,29282
2002,8,2,32266
2002,8,4,25671
2002,8,5,28775
2002,8,6,29560
2002,8,7,25321
2002,8,8,27580
2002,8,9,29573
2002,8,11,29328
2002,8,12,25767
2002,8,13,22917
2002,8,14,23324
2002,8,15,24617
2002,8,16,23900
2002,8,18,26065
2002,8,19,21129
2002,8,20,26810
2002,8,21,37458
2002,8,22,29876
2002,8,23,29450
2002,8,25,33353
2002,8,26,27322
2002,8,27,36267
2002,8,28,41176
2002,8,29,40575
2002,8,30,38926
2002,9,1,45959
2002,9,2,29744
2002,9,3,38773
2002,9,4,49198
2002,9,5,42358
2002,9,6,53387
2002,9,8,46514
2002,9,9,37106
2002,9,10,47040
2002,9,11,46734
2002,9,12,42486
2002,9,13,44466
2002,9,15,42011
2002,9,16,32131
2002,9,17,37581
2002,9,18,48558
2002,9,19,43491
2002,9,20,52142
2002,9,22,43627
2002,9,23,36881
2002,9,24,42197
2002,9,25,42978
2002,9,26,42047
2002,9,27,43703
2002,9,29,44661
2002,9,30,36152
2002,10,1,42920
2002,10,2,41242
2002,10,3,39580
2002,10,4,46109
2002,10,6,44434
2002,10,7,37794
2002,10,8,43903
2002,10,9,44929
2002,10,10,40891
2002,10,11,49507
2002,10,13,37970
2002,10,14,33392
2002,10,15,48399
2002,10,16,49129
2002,10,17,45015
2002,10,18,46318
2002,10,20,41710
2002,10,21,35401
2002,10,22,38886
2002,10,23,46966
2002,10,24,41635
2002,10,25,41974
2002,10,28,42880
2002,10,29,37331
2002,10,30,42178
2002,10,31,41999
2002,11,1,40094
2002,11,2,38092
2002,11,4,37519
2002,11,5,34186
2002,11,6,41850
2002,11,7,45394
2002,11,8,39598
2002,11,9,46496
2002,11,11,33489
2002,11,12,33841
2002,11,13,44743
2002,11,14,44393
2002,11,15,43753
2002,11,16,45869
2002,11,18,37074
2002,11,19,36480
2002,11,20,39472
2002,11,21,41609
2002,11,22,41152
2002,11,23,43715
2002,11,25,41796
2002,11,26,36478
2002,11,27,38157
2002,11,28,45923
2002,11,29,39443
2002,11,30,44873
2002,12,2,41494
2002,12,3,32972
2002,12,4,40927
2002,12,5,44122
2002,12,6,43078
2002,12,7,43617
2002,12,9,38638
2002,12,10,38396
2002,12,11,41950
2002,12,12,46925
2002,12,13,39568
2002,12,14,44968
2002,12,16,40973
2002,12,17,32648
2002,12,18,48841
2002,12,19,43903
2002,12,20,37289
2002,12,21,40916
2002,12,23,32096
2002,12,24,26550
2002,12,25,27435
2002,12,26,21453
2002,12,27,24779
2002,12,28,34567
2002,12,30,25591
2002,12,31,24857
2003,1,1,21326
2003,1,2,35087
2003,1,3,34040
2003,1,4,30037
2003,1,6,31550
2003,1,7,33743
2003,1,8,45592
2003,1,9,42086
2003,1,10,43925
2003,1,11,45099
2003,1,13,42706
2003,1,14,35959
2003,1,15,46299
2003,1,16,46046
2003,1,17,41514
2003,1,18,44035
2003,1,20,38026
2003,1,21,37567
2003,1,22,45889
2003,1,23,45759
2003,1,24,48275
2003,1,25,45430
2003,1,27,42426
2003,1,28,38697
2003,1,29,38719
2003,1,30,28205
2003,1,31,42425
2003,2,1,41197
2003,2,3,41910
2003,2,4,33598
2003,2,5,40978
2003,2,6,44737
2003,2,7,43645
2003,2,8,47013
2003,2,10,37345
2003,2,11,34835
2003,2,12,41930
2003,2,13,43524
2003,2,14,42954
2003,2,15,44911
2003,2,17,40820
2003,2,18,33926
2003,2,19,42325
2003,2,20,44019
2003,2,21,40553
2003,2,22,44282
2003,2,24,37760
2003,2,25,38211
2003,2,26,48154
2003,2,27,43724
2003,2,28,48870
2003,3,1,42767
2003,3,3,40878
2003,3,4,39457
2003,3,5,43083
2003,3,6,40316
2003,3,7,42703
2003,3,8,40363
2003,3,10,40422
2003,3,11,25620
2003,3,12,38768
2003,3,13,40095
2003,3,14,39147
2003,3,15,42431
2003,3,17,50433
2003,3,18,42343
2003,3,19,37674
2003,3,20,49212
2003,3,21,42821
2003,3,22,42323
2003,3,24,37593
2003,3,25,31785
2003,3,26,36987
2003,3,27,46679
2003,3,28,46852
2003,3,29,39246
2003,3,31,36806
2003,4,1,32451
2003,4,2,42666
2003,4,3,46013
2003,4,4,41743
2003,4,5,47185
2003,4,7,39180
2003,4,8,37340
2003,4,9,37926
2003,4,10,46328
2003,4,11,44838
2003,4,12,45190
2003,4,14,38543
2003,4,15,35631
2003,4,16,41591
2003,4,17,40814
2003,4,18,40498
2003,4,19,47154
2003,4,21,26525
2003,4,22,32873
2003,4,23,37811
2003,4,24,45656
2003,4,25,47507
2003,4,26,44354
2003,4,28,41967
2003,4,29,41646
2003,4,30,37816
2003,5,2,43168
2003,5,3,36388
2003,5,5,42428
2003,5,6,34586
2003,5,7,37263
2003,5,8,39043
2003,5,9,37793
2003,5,10,41995
2003,5,12,41098
2003,5,13,22241
2003,5,14,44263
2003,5,15,47009
2003,5,16,38841
2003,5,17,49066
2003,5,19,44641
2003,5,20,37188
2003,5,21,36718
2003,5,22,47322
2003,5,23,48422
2003,5,24,45256
2003,5,26,43097
2003,5,27,52381
2003,5,28,44599
2003,5,29,42610
2003,5,30,42113
2003,5,31,45840
2003,6,2,45184
2003,6,3,16617
2003,6,4,42247
2003,6,5,46962
2003,6,6,43659
2003,6,7,43552
2003,6,9,31648
2003,6,10,35165
2003,6,11,43846
2003,6,12,43839
2003,6,13,46064
2003,6,14,41385
2003,6,16,42218
2003,6,17,34573
2003,6,18,39302
2003,6,19,43803
2003,6,20,43363
2003,6,21,42214
2003,6,23,36739
2003,6,24,37160
2003,6,25,38930
2003,6,26,45402
2003,6,27,48647
2003,6,28,47669
2003,6,30,37835
2003,7,1,37212
2003,7,2,37426
2003,7,3,45959
2003,7,4,43434
2003,7,5,42694
2003,7,7,44089
2003,7,8,36898
2003,7,9,46278
2003,7,10,43365
2003,7,11,42646
2003,7,12,44147
2003,7,14,29237
2003,7,15,33247
2003,7,16,47471
2003,7,17,36301
2003,7,18,41700
2003,7,20,37401
2003,7,21,37103
2003,7,22,37492
2003,7,23,33657
2003,7,24,34487
2003,7,25,35850
2003,7,27,36877
2003,7,28,30001
2003,7,29,29241
2003,7,30,29262
2003,7,31,33465
2003,8,1,34949
2003,8,3,29313
2003,8,4,31719
2003,8,5,28035
2003,8,6,30249
2003,8,7,31146
2003,8,8,24640
2003,8,10,25914
2003,8,11,31123
2003,8,12,26788
2003,8,13,26693
2003,8,14,24142
2003,8,15,29668
2003,8,17,22769
2003,8,18,27297
2003,8,19,25167
2003,8,20,33168
2003,8,21,30169
2003,8,22,32305
2003,8,24,35895
2003,8,25,34471
2003,8,26,37055
2003,8,27,41356
2003,8,28,33474
2003,8,29,40820
2003,8,31,40645
2003,9,1,40060
2003,9,2,36028
2003,9,3,46384
2003,9,4,40289
2003,9,5,41063
2003,9,7,38492
2003,9,8,44161
2003,9,9,47483
2003,9,10,46446
2003,9,11,40823
2003,9,12,45036
2003,9,14,42373
2003,9,15,37681
2003,9,16,39779
2003,9,17,49840
2003,9,18,36717
2003,9,19,45341
2003,9,21,37364
2003,9,22,36300
2003,9,23,38731
2003,9,24,49963
2003,9,25,47188
2003,9,26,40052
2003,9,28,40010
2003,9,29,35512
2003,9,30,44433
2003,10,1,45466
2003,10,2,41148
2003,10,3,43547
2003,10,5,40932
2003,10,6,45128
2003,10,7,40036
2003,10,8,43975
2003,10,9,39652
2003,10,10,40035
2003,10,12,38759
2003,10,13,36201
2003,10,14,37650
2003,10,15,43745
2003,10,16,38123
2003,10,17,39017
2003,10,19,41936
2003,10,20,29822
2003,10,21,36689
2003,10,22,43732
2003,10,23,32771
2003,10,24,41443
2003,10,27,38618
2003,10,28,35395
2003,10,29,37097
2003,10,30,39462
2003,10,31,38757
2003,11,1,37125
2003,11,3,39503
2003,11,4,41042
2003,11,5,36117
2003,11,6,46047
2003,11,7,33535
2003,11,8,45355
2003,11,10,39477
2003,11,11,32005
2003,11,12,40662
2003,11,13,38639
2003,11,14,33918
2003,11,15,43329
2003,11,17,41291
2003,11,18,32225
2003,11,19,40926
2003,11,20,36328
2003,11,21,31906
2003,11,22,41536
2003,11,24,39540
2003,11,25,35871
2003,11,26,46979
2003,11,27,43977
2003,11,28,38758
2003,11,29,38903
2003,12,1,42733
2003,12,2,40239
2003,12,3,41693
2003,12,4,35477
2003,12,5,36461
2003,12,6,38576
2003,12,8,42127
2003,12,9,36063
2003,12,10,39745
2003,12,11,35065
2003,12,12,39096
2003,12,13,40156
2003,12,15,42549
2003,12,16,41016
2003,12,17,41299
2003,12,18,45172
2003,12,19,39240
2003,12,20,38890
2003,12,22,35306
2003,12,23,28686
2003,12,24,34416
2003,12,25,24862
2003,12,26,27625
2003,12,27,33727
2003,12,29,28782
2003,12,30,28165
2003,12,31,29667
2004,1,1,28220
2004,1,2,29326
2004,1,3,43589
2004,1,5,36469
2004,1,6,32035
2004,1,7,42048
2004,1,8,43016
2004,1,9,40246
2004,1,10,43100
2004,1,12,39529
2004,1,13,34624
2004,1,14,40123
2004,1,15,41689
2004,1,16,38848
2004,1,17,40908
2004,1,19,39225
2004,1,20,34606
2004,1,21,39278
2004,1,22,38304
2004,1,23,38133
2004,1,24,41855
2004,1,26,40566
2004,1,27,36475
2004,1,28,41199
2004,1,29,38756
2004,1,30,38277
2004,1,31,46133
2004,2,2,39659
2004,2,3,35323
2004,2,4,37435
2004,2,5,43966
2004,2,6,37305
2004,2,7,40751
2004,2,9,34575
2004,2,10,33571
2004,2,11,37952
2004,2,12,46427
2004,2,13,35856
2004,2,14,42039
2004,2,16,39447
2004,2,17,33704
2004,2,18,40294
2004,2,19,42616
2004,2,20,37546
2004,2,21,42543
2004,2,23,35506
2004,2,24,35300
2004,2,25,36505
2004,2,26,41882
2004,2,27,34730
2004,2,28,42743
2004,3,1,42457
2004,3,2,33285
2004,3,3,38294
2004,3,4,43453
2004,3,5,40349
2004,3,6,40830
2004,3,8,34556
2004,3,9,38299
2004,3,10,38465
2004,3,11,38709
2004,3,12,37620
2004,3,13,46529
2004,3,15,39468
2004,3,16,36741
2004,3,17,40574
2004,3,18,44552
2004,3,19,39931
2004,3,20,42793
2004,3,22,38854
2004,3,23,39322
2004,3,24,40972
2004,3,25,44110
2004,3,26,37379
2004,3,27,42448
2004,3,29,41300
2004,3,30,42549
2004,3,31,40713
2004,4,1,40550
2004,4,2,41625
2004,4,4,44116
2004,4,5,41090
2004,4,6,44686
2004,4,7,37323
2004,4,8,37706
2004,4,9,41804
2004,4,11,32954
2004,4,12,31507
2004,4,13,36583
2004,4,14,38254
2004,4,15,34912
2004,4,16,40515
2004,4,18,38941
2004,4,19,29542
2004,4,20,34899
2004,4,21,35717
2004,4,22,31377
2004,4,23,43757
2004,4,25,35057
2004,4,26,42989
2004,4,27,37743
2004,4,28,37161
2004,4,29,14014
2004,5,2,33961
2004,5,3,34088
2004,5,4,37270
2004,5,5,43510
2004,5,6,32610
2004,5,7,38921
2004,5,9,35025
2004,5,10,45232
2004,5,11,41544
2004,5,12,39632
2004,5,13,34365
2004,5,14,48221
2004,5,16,33957
2004,5,17,34361
2004,5,18,36890
2004,5,19,39609
2004,5,20,30636
2004,5,21,37691
2004,5,23,34398
2004,5,24,30203
2004,5,25,35734
2004,5,26,41162
2004,5,27,32224
2004,5,28,36139
2004,5,30,29638
2004,5,31,32328
2004,6,1,39022
2004,6,2,36234
2004,6,3,33291
2004,6,4,44274
2004,6,6,38679
2004,6,7,30527
2004,6,8,39266
2004,6,9,41614
2004,6,10,32587
2004,6,11,41433
2004,6,13,35472
2004,6,14,34122
2004,6,15,38009
2004,6,16,38089
2004,6,17,29285
2004,6,18,51839
2004,6,20,33095
2004,6,21,37222
2004,6,22,35747
2004,6,23,19733
2004,6,24,31891
2004,6,25,42392
2004,6,27,37940
2004,6,28,33392
2004,6,29,39780
2004,6,30,35702
2004,7,1,33692
2004,7,2,37741
2004,7,4,35853
2004,7,5,36282
2004,7,6,39499
2004,7,7,45983
2004,7,8,35164
2004,7,9,33687
2004,7,11,37568
2004,7,12,31128
2004,7,13,37053
2004,7,14,32947
2004,7,15,29527
2004,7,16,36278
2004,7,18,34689
2004,7,19,30989
2004,7,20,32780
2004,7,21,31596
2004,7,22,34586
2004,7,23,32969
2004,7,25,33797
2004,7,26,30061
2004,7,27,30550
2004,7,28,29173
2004,7,29,30602
2004,7,30,28177
2004,8,1,27674
2004,8,2,24000
2004,8,3,27063
2004,8,4,25200
2004,8,5,25996
2004,8,6,26496
2004,8,8,25411
2004,8,9,20551
2004,8,10,24093
2004,8,11,28155
2004,8,12,31302
2004,8,13,28658
2004,8,15,32564
2004,8,16,31059
2004,8,17,29146
2004,8,18,26745
2004,8,19,30841
2004,8,20,31808
2004,8,22,32109
2004,8,23,27996
2004,8,24,31494
2004,8,25,38612
2004,8,26,33308
2004,8,27,34091
2004,8,29,31923
2004,8,30,27203
2004,8,31,34437
2004,9,1,41830
2004,9,2,26275
2004,9,3,8074
2004,9,4,33839
2004,9,6,37013
2004,9,7,30694
2004,9,8,37438
2004,9,9,40803
2004,9,10,30784
2004,9,11,37917
2004,9,13,35618
2004,9,14,33884
2004,9,15,36388
2004,9,16,41295
2004,9,17,33550
2004,9,18,36281
2004,9,20,35941
2004,9,21,32533
2004,9,22,37687
2004,9,23,43658
2004,9,24,35396
2004,9,25,45119
2004,9,27,36937
2004,9,28,35528
2004,9,29,38137
2004,9,30,38424
2004,10,1,32178
2004,10,2,38499
2004,10,4,36191
2004,10,5,33902
2004,10,6,36884
2004,10,7,40208
2004,10,8,30324
2004,10,9,40032
2004,10,11,39703
2004,10,12,30060
2004,10,13,34778
2004,10,14,42963
2004,10,15,35631
2004,10,16,41630
2004,10,18,31776
2004,10,19,34105
2004,10,20,28411
2004,10,21,44143
2004,10,22,32076
2004,10,23,36868
2004,10,25,38734
2004,10,26,29954
2004,10,27,36020
2004,10,28,36181
2004,10,29,34782
2004,10,30,34232
2004,11,1,29269
2004,11,2,35245
2004,11,3,37750
2004,11,4,35248
2004,11,5,38769
2004,11,6,39573
2004,11,8,33818
2004,11,9,31859
2004,11,10,37464
2004,11,11,33740
2004,11,12,38456
2004,11,13,34968
2004,11,15,35347
2004,11,16,30614
2004,11,17,38513
2004,11,18,43179
2004,11,19,34857
2004,11,20,43315
2004,11,22,38079
2004,11,23,32017
2004,11,24,36418
2004,11,25,40948
2004,11,26,33920
2004,11,27,42358
2004,11,29,37525
2004,11,30,31392
2004,12,1,35911
2004,12,2,38247
2004,12,3,27101
2004,12,4,39820
2004,12,6,35140
2004,12,7,32131
2004,12,8,37382
2004,12,9,38299
2004,12,10,29338
2004,12,11,42597
2004,12,13,32112
2004,12,14,29576
2004,12,15,37828
2004,12,16,38778
2004,12,17,28269
2004,12,18,33964
2004,12,20,33021
2004,12,21,26390
2004,12,22,34405
2004,12,23,34571
2004,12,24,26240
2004,12,25,24090
2004,12,27,28460
2004,12,28,24985
2004,12,29,25127
2004,12,30,32125
2004,12,31,24361
2005,1,1,20509
2005,1,3,26751
2005,1,4,25750
2005,1,5,36755
2005,1,6,39722
2005,1,7,31243
2005,1,8,31718
2005,1,10,37868
2005,1,11,27796
2005,1,12,34840
2005,1,13,34961
2005,1,14,32125
2005,1,15,36863
2005,1,17,31913
2005,1,18,31419
2005,1,19,35627
2005,1,20,41824
2005,1,21,34252
2005,1,22,41052
2005,1,23,3327
2005,1,24,46471
2005,1,25,36613
2005,1,26,41004
2005,1,27,40171
2005,1,28,35070
2005,1,30,38752
2005,1,31,30439
2005,2,1,35520
2005,2,2,35932
2005,2,3,34431
2005,2,4,34069
2005,2,6,36462
2005,2,7,32032
2005,2,8,36340
2005,2,9,34749
2005,2,10,33053
2005,2,11,38376
2005,2,13,34806
2005,2,14,37187
2005,2,15,33251
2005,2,16,39332
2005,2,17,34226
2005,2,18,38284
2005,2,20,35537
2005,2,21,31943
2005,2,22,34718
2005,2,23,36748
2005,2,24,28842
2005,2,25,39970
2005,2,27,37762
2005,2,28,27159
2005,3,1,33209
2005,3,2,35484
2005,3,3,34623
2005,3,4,41424
2005,3,6,38876
2005,3,7,29422
2005,3,8,39838
2005,3,9,32409
2005,3,10,35796
2005,3,11,38293
2005,3,13,39329
2005,3,14,28200
2005,3,15,23086
2005,3,16,14184
2005,3,17,41780
2005,3,18,30150
2005,3,19,48194
2005,3,21,39186
2005,3,22,29451
2005,3,23,35065
2005,3,24,41126
2005,3,25,36267
2005,3,26,36828
2005,3,27,24712
2005,3,28,29561
2005,3,29,40297
2005,3,30,42286
2005,3,31,30212
2005,4,1,38212
2005,4,3,39256
2005,4,4,33741
2005,4,5,34606
2005,4,6,38673
2005,4,7,33732
2005,4,8,39113
2005,4,10,40447
2005,4,11,30160
2005,4,12,35089
2005,4,13,40305
2005,4,14,31419
2005,4,15,44091
2005,4,17,37924
2005,4,18,31124
2005,4,19,35107
2005,4,20,39681
2005,4,21,29133
2005,4,22,35832
2005,4,24,37871
2005,4,25,30560
2005,4,26,32256
2005,4,27,39096
2005,4,28,35164
2005,4,29,31081
2005,4,30,6007
2005,5,2,37405
2005,5,3,31112
2005,5,4,34327
2005,5,5,36650
2005,5,6,33958
2005,5,7,34653
2005,5,9,34578
2005,5,10,32438
2005,5,11,37579
2005,5,12,39082
2005,5,13,26607
2005,5,14,38992
2005,5,16,35767
2005,5,17,31692
2005,5,18,33539
2005,5,19,37774
2005,5,20,34405
2005,5,21,38972
2005,5,23,34380
2005,5,24,32795
2005,5,25,37507
2005,5,26,44121
2005,5,27,28287
2005,5,28,38884
2005,5,30,36652
2005,5,31,40354
2005,6,1,42960
2005,6,2,33904
2005,6,3,29927
2005,6,4,40167
2005,6,6,40572
2005,6,7,30301
2005,6,8,36524
2005,6,9,40101
2005,6,10,31841
2005,6,11,32963
2005,6,13,39343
2005,6,14,36241
2005,6,15,45013
2005,6,16,39338
2005,6,17,38761
2005,6,18,48407
2005,6,20,39516
2005,6,21,32249
2005,6,22,35034
2005,6,23,34217
2005,6,24,35942
2005,6,25,38246
2005,6,27,36178
2005,6,28,32059
2005,6,29,39622
2005,6,30,42845
2005,7,1,37384
2005,7,2,42132
2005,7,4,41564
2005,7,5,32214
2005,7,6,41178
2005,7,7,39580
2005,7,8,35851
2005,7,9,49003
2005,7,11,36307
2005,7,12,33644
2005,7,13,39160
2005,7,14,33853
2005,7,15,30307
2005,7,16,32029
2005,7,18,30979
2005,7,19,30926
2005,7,20,35181
2005,7,21,32320
2005,7,22,30902
2005,7,23,38118
2005,7,25,38821
2005,7,26,27522
2005,7,27,32908
2005,7,28,31973
2005,7,29,25283
2005,7,30,32624
2005,8,1,32175
2005,8,2,28776
2005,8,3,33793
2005,8,4,29299
2005,8,5,31738
2005,8,6,36588
2005,8,8,33014
2005,8,9,28646
2005,8,10,33066
2005,8,11,36625
2005,8,12,34523
2005,8,13,32398
2005,8,15,31886
2005,8,16,30273
2005,8,17,26549
2005,8,18,29488
2005,8,19,31870
2005,8,20,34179
2005,8,22,32679
2005,8,23,27395
2005,8,24,32860
2005,8,25,38869
2005,8,26,29383
2005,8,27,33780
2005,8,29,32371
2005,8,30,29907
2005,8,31,35189
2005,9,1,46053
2005,9,2,40422
2005,9,3,36565
2005,9,5,39581
2005,9,6,39629
2005,9,7,42037
2005,9,8,47511
2005,9,9,39862
2005,9,10,39943
2005,9,12,41744
2005,9,13,37788
2005,9,14,39819
2005,9,15,42528
2005,9,16,42300
2005,9,17,45727
2005,9,19,41370
2005,9,20,33574
2005,9,21,42218
2005,9,22,50666
2005,9,23,39959
2005,9,24,50223
2005,9,26,39003
2005,9,27,38256
2005,9,28,32102
2005,9,29,48901
2005,9,30,31855
2005,10,1,41179
2005,10,3,41753
2005,10,4,20623
2005,10,5,50492
2005,10,6,38553
2005,10,7,42099
2005,10,8,44191
2005,10,10,41791
2005,10,11,35188
2005,10,12,37643
2005,10,13,45903
2005,10,14,44359
2005,10,15,48147
2005,10,17,41120
2005,10,18,38044
2005,10,19,41244
2005,10,20,45756
2005,10,21,36896
2005,10,22,42551
2005,10,24,41230
2005,10,25,32097
2005,10,26,43198
2005,10,27,43008
2005,10,28,32830
2005,10,29,41271
2005,10,31,36936
2005,11,1,31426
2005,11,2,38154
2005,11,3,48236
2005,11,4,42360
2005,11,5,38671
2005,11,7,41752
2005,11,8,34351
2005,11,9,41397
2005,11,10,59805
2005,11,11,39419
2005,11,12,42093
2005,11,14,39756
2005,11,15,38193
2005,11,16,42966
2005,11,17,44836
2005,11,18,41822
2005,11,19,48363
2005,11,21,42980
2005,11,24,282
2005,11,26,43431
2005,11,28,40770
2005,11,29,34004
2005,11,30,37421
2005,12,1,44085
2005,12,2,38410
2005,12,3,37300
2005,12,5,41010
2005,12,6,35508
2005,12,7,40015
2005,12,8,47762
2005,12,9,40694
2005,12,10,44985
2005,12,11,599
2005,12,12,41153
2005,12,13,33168
2005,12,14,38754
2005,12,15,42983
2005,12,16,32798
2005,12,17,37087
2005,12,18,292
2005,12,19,39996
2005,12,20,33347
2005,12,21,36403
2005,12,22,40254
2005,12,23,30702
2005,12,24,29046
2005,12,25,321
2005,12,26,28407
2005,12,27,23170
2005,12,28,25683
2005,12,29,37922
2005,12,30,27833
2005,12,31,27123
2006,1,2,32333
2006,1,3,30449
2006,1,4,43247
2006,1,5,41824
2006,1,6,42973
2006,1,7,41031
2006,1,8,947
2006,1,9,35187
2006,1,10,32266
2006,1,11,41696
2006,1,12,44807
2006,1,13,37559
2006,1,14,47809
2006,1,15,332
2006,1,16,38389
2006,1,17,32089
2006,1,18,40887
2006,1,19,45687
2006,1,20,35097
2006,1,21,42143
2006,1,23,43827
2006,1,24,37647
2006,1,25,42344
2006,1,26,42482
2006,1,27,38534
2006,1,28,49276
2006,1,30,42096
2006,1,31,34309
2006,2,1,39990
2006,2,2,45331
2006,2,3,41317
2006,2,4,42856
2006,2,6,43634
2006,2,7,31302
2006,2,8,41021
2006,2,9,41418
2006,2,10,34012
2006,2,11,38376
2006,2,13,42737
2006,2,14,33493
2006,2,15,38195
2006,2,16,45339
2006,2,17,44926
2006,2,18,45726
2006,2,19,395
2006,2,20,45332
2006,2,21,37760
2006,2,22,41357
2006,2,23,47926
2006,2,24,41218
2006,2,25,41626
2006,2,27,38847
2006,2,28,33294
2006,3,1,44144
2006,3,2,44045
2006,3,3,33359
2006,3,4,46310
2006,3,5,511
2006,3,6,39050
2006,3,7,38125
2006,3,8,39863
2006,3,9,46463
2006,3,10,40517
2006,3,11,36993
2006,3,13,42710
2006,3,14,34034
2006,3,15,37698
2006,3,16,63393
2006,3,17,35698
2006,3,18,53624
2006,3,20,43108
2006,3,21,34502
2006,3,22,39383
2006,3,23,43297
2006,3,24,42970
2006,3,25,42489
2006,3,26,549
2006,3,27,38507
2006,3,28,19465
2006,3,29,42109
2006,3,30,42108
2006,3,31,41072
2006,4,1,49630
2006,4,3,41616
2006,4,4,35475
2006,4,5,40186
2006,4,6,48540
2006,4,7,40712
2006,4,8,43567
2006,4,9,353
2006,4,10,41323
2006,4,11,32447
2006,4,12,38216
2006,4,13,42807
2006,4,14,33621
2006,4,15,38599
2006,4,17,30117
2006,4,18,36639
2006,4,19,37680
2006,4,20,42242
2006,4,21,40588
2006,4,22,40263
2006,4,24,36910
2006,4,25,68346
2006,4,26,42834
2006,4,27,41401
2006,4,28,38010
2006,4,29,44783
2006,5,2,38311
2006,5,3,37305
2006,5,4,52631
2006,5,5,39584
2006,5,6,38236
2006,5,7,854
2006,5,8,30390
2006,5,9,39256
2006,5,10,37799
2006,5,11,41763
2006,5,12,39131
2006,5,13,59122
2006,5,14,1062
2006,5,15,40027
2006,5,16,30370
2006,5,17,41907
2006,5,18,42413
2006,5,19,41679
2006,5,20,47648
2006,5,22,40757
2006,5,23,35129
2006,5,24,31463
2006,5,25,37933
2006,5,26,34322
2006,5,27,47290
2006,5,29,57047
2006,5,30,31917
2006,5,31,39507
2006,6,1,45796
2006,6,2,56075
2006,6,3,40735
2006,6,4,562
2006,6,5,37278
2006,6,6,31878
2006,6,7,38764
2006,6,8,42755
2006,6,9,39143
2006,6,10,47566
2006,6,12,41325
2006,6,13,34914
2006,6,14,40021
2006,6,15,42398
2006,6,16,39721
2006,6,17,47490
2006,6,18,530
2006,6,19,45637
2006,6,20,32905
2006,6,21,34794
2006,6,22,40679
2006,6,23,38517
2006,6,24,47781
2006,6,25,7796
2006,6,26,42398
2006,6,27,35882
2006,6,28,40196
2006,6,29,38808
2006,6,30,45312
2006,7,1,59276
2006,7,2,3442
2006,7,3,46846
2006,7,4,42168
2006,7,5,44972
2006,7,6,44242
2006,7,7,37290
2006,7,8,54285
2006,7,9,6091
2006,7,10,36530
2006,7,11,40400
2006,7,12,43804
2006,7,13,39407
2006,7,14,34514
2006,7,15,31686
2006,7,16,923
2006,7,17,28144
2006,7,18,31691
2006,7,19,32030
2006,7,20,34462
2006,7,21,28844
2006,7,22,26827
2006,7,23,2037
2006,7,24,33874
2006,7,25,31036
2006,7,26,32656
2006,7,27,34125
2006,7,28,31156
2006,7,29,28935
2006,7,30,1446
2006,7,31,32782
2006,8,1,29759
2006,8,2,30196
2006,8,3,31159
2006,8,4,30098
2006,8,5,29659
2006,8,7,33380
2006,8,8,29140
2006,8,9,29237
2006,8,10,30596
2006,8,11,28687
2006,8,12,25245
2006,8,13,2880
2006,8,14,24404
2006,8,15,24228
2006,8,16,33247
2006,8,17,27875
2006,8,18,28053
2006,8,19,27198
2006,8,20,379
2006,8,21,28451
2006,8,22,33257
2006,8,23,39386
2006,8,24,34304
2006,8,25,34615
2006,8,26,34293
2006,8,27,2046
2006,8,28,34370
2006,8,29,37377
2006,8,30,36314
2006,8,31,40323
2006,9,1,39930
2006,9,2,30847
2006,9,3,3554
2006,9,4,40398
2006,9,5,41528
2006,9,6,42742
2006,9,7,45055
2006,9,8,36505
2006,9,9,37837
2006,9,10,548
2006,9,11,45271
2006,9,12,34630
2006,9,13,41765
2006,9,14,49179
2006,9,15,41100
2006,9,16,38202
2006,9,18,42729
2006,9,19,36858
2006,9,20,42517
2006,9,21,48491
2006,9,22,45976
2006,9,23,38309
2006,9,24,2097
2006,9,25,45927
2006,9,26,40694
2006,9,27,43272
2006,9,28,44190
2006,9,29,44249
2006,9,30,48960
2006,10,1,764
2006,10,2,38571
2006,10,3,39845
2006,10,4,39174
2006,10,5,45422
2006,10,6,41971
2006,10,7,46830
2006,10,8,1134
2006,10,9,44001
2006,10,10,40979
2006,10,11,42073
2006,10,12,44705
2006,10,13,43923
2006,10,14,38183
2006,10,15,1020
2006,10,16,39862
2006,10,17,36154
2006,10,18,41735
2006,10,19,44664
2006,10,20,41091
2006,10,21,37337
2006,10,22,466
2006,10,23,40188
2006,10,24,34861
2006,10,25,43635
2006,10,26,42232
2006,10,27,46484
2006,10,28,38515
2006,10,29,1872
2006,10,30,40853
2006,10,31,36019
2006,11,1,39891
2006,11,2,39838
2006,11,3,40245
2006,11,4,37705
2006,11,5,1438
2006,11,6,60771
2006,11,7,39666
2006,11,8,44789
2006,11,9,37088
2006,11,10,46041
2006,11,11,1937
