annee,mois,jour,total_n
2002,6,23,36302
2002,6,24,38823
2002,6,25,38104
2002,6,26,39069
2002,6,27,41522
2002,6,28,39162
2002,6,30,31567
2002,7,1,30240
2002,7,2,39485
2002,7,3,36288
2002,7,4,39410
2002,7,5,37666
2002,7,7,38855
2002,7,8,30431
2002,7,9,37363
2002,7,10,36330
2002,7,11,36210
2002,7,12,38953
2002,7,14,28276
2002,7,15,31793
2002,7,16,29574
2002,7,17,27878
2002,7,18,30548
2002,7,19,32327
2002,7,21,29491
2002,7,22,26283
2002,7,23,25288
2002,7,24,24790
2002,7,25,28313
2002,7,26,27908
2002,7,28,26786
2002,7,29,22943
2002,7,30,24573
2002,7,31,23199
2002,8,1,24838
2002,8,2,27431
2002,8,4,21904
2002,8,5,24569
2002,8,6,25357
2002,8,7,21597
2002,8,8,23624
2002,8,9,25164
2002,8,11,24930
2002,8,12,22149
2002,8,13,19506
2002,8,14,19844
2002,8,15,20931
2002,8,16,20327
2002,8,18,22137
2002,8,19,18177
2002,8,20,22925
2002,8,21,32213
2002,8,22,25633
2002,8,23,25019
2002,8,25,28514
2002,8,26,23516
2002,8,27,30797
2002,8,28,34600
2002,8,29,34483
2002,8,30,33123
2002,9,1,39315
2002,9,2,25469
2002,9,3,33239
2002,9,4,41740
2002,9,5,36042
2002,9,6,45619
2002,9,8,39594
2002,9,9,31763
2002,9,10,39794
2002,9,11,40029
2002,9,12,36353
2002,9,13,37801
2002,9,15,35709
2002,9,16,27346
2002,9,17,31978
2002,9,18,41453
2002,9,19,36963
2002,9,20,44196
2002,9,22,37053
2002,9,23,31639
2002,9,24,36179
2002,9,25,36701
2002,9,26,35700
2002,9,27,37250
2002,9,29,38175
2002,9,30,30740
2002,10,1,36560
2002,10,2,35009
2002,10,3,33669
2002,10,4,39163
2002,10,6,37626
2002,10,7,32173
2002,10,8,37544
2002,10,9,38151
2002,10,10,34843
2002,10,11,42385
2002,10,13,32234
2002,10,14,28460
2002,10,15,41241
2002,10,16,42099
2002,10,17,38125
2002,10,18,39536
2002,10,20,35607
2002,10,21,29992
2002,10,22,33186
2002,10,23,40264
2002,10,24,35368
2002,10,25,35853
2002,10,28,36466
2002,10,29,31763
2002,10,30,35880
2002,10,31,35620
2002,11,1,34068
2002,11,2,32486
2002,11,4,31893
2002,11,5,28913
2002,11,6,35527
2002,11,7,38792
2002,11,8,33605
2002,11,9,39631
2002,11,11,28475
2002,11,12,28915
2002,11,13,38110
2002,11,14,37684
2002,11,15,37034
2002,11,16,38749
2002,11,18,31588
2002,11,19,31039
2002,11,20,33713
2002,11,21,35481
2002,11,22,35013
2002,11,23,37424
2002,11,25,35702
2002,11,26,31064
2002,11,27,32644
2002,11,28,39286
2002,11,29,33733
2002,11,30,37938
2002,12,2,35205
2002,12,3,28275
2002,12,4,35045
2002,12,5,37858
2002,12,6,36570
2002,12,7,37415
2002,12,9,32811
2002,12,10,32756
2002,12,11,35945
2002,12,12,39737
2002,12,13,33833
2002,12,14,38333
2002,12,16,35027
2002,12,17,27919
2002,12,18,41610
2002,12,19,37500
2002,12,20,31931
2002,12,21,34846
2002,12,23,27354
2002,12,24,22571
2002,12,25,23286
2002,12,26,18262
2002,12,27,21105
2002,12,28,29326
2002,12,30,21867
2002,12,31,21222
2003,1,1,18214
2003,1,2,30027
2003,1,3,29224
2003,1,4,25716
2003,1,6,26751
2003,1,7,28856
2003,1,8,38723
2003,1,9,36002
2003,1,10,37333
2003,1,11,38442
2003,1,13,36326
2003,1,14,30566
2003,1,15,39363
2003,1,16,39317
2003,1,17,34904
2003,1,18,37595
2003,1,20,32203
2003,1,21,32192
2003,1,22,38980
2003,1,23,39125
2003,1,24,41016
2003,1,25,38408
2003,1,27,36214
2003,1,28,32888
2003,1,29,32897
2003,1,30,24013
2003,1,31,36041
2003,2,1,35224
2003,2,3,35501
2003,2,4,28851
2003,2,5,34794
2003,2,6,38054
2003,2,7,37143
2003,2,8,39840
2003,2,10,31738
2003,2,11,29640
2003,2,12,35512
2003,2,13,37103
2003,2,14,36577
2003,2,15,38300
2003,2,17,34940
2003,2,18,29133
2003,2,19,36098
2003,2,20,37869
2003,2,21,34584
2003,2,22,37731
2003,2,24,32048
2003,2,25,32679
2003,2,26,40618
2003,2,27,37533
2003,2,28,41309
2003,3,1,36386
2003,3,3,34893
2003,3,4,33509
2003,3,5,36693
2003,3,6,34482
2003,3,7,36211
2003,3,8,34225
2003,3,10,34471
2003,3,11,21932
2003,3,12,33026
2003,3,13,34085
2003,3,14,33340
2003,3,15,36300
2003,3,17,43110
2003,3,18,35596
2003,3,19,31820
2003,3,20,42004
2003,3,21,36592
2003,3,22,36145
2003,3,24,32143
2003,3,25,26997
2003,3,26,31540
2003,3,27,39815
2003,3,28,40020
2003,3,29,33491
2003,3,31,31270
2003,4,1,27657
2003,4,2,36475
2003,4,3,39140
2003,4,4,35629
2003,4,5,40284
2003,4,7,33333
2003,4,8,31928
2003,4,9,32407
2003,4,10,39511
2003,4,11,38101
2003,4,12,38247
2003,4,14,32626
2003,4,15,30361
2003,4,16,35331
2003,4,17,34977
2003,4,18,34495
2003,4,19,40075
2003,4,21,22696
2003,4,22,27978
2003,4,23,32261
2003,4,24,38971
2003,4,25,40269
2003,4,26,37980
2003,4,28,35733
2003,4,29,35072
2003,4,30,32049
2003,5,2,36657
2003,5,3,31093
2003,5,5,36181
2003,5,6,29421
2003,5,7,31787
2003,5,8,33108
2003,5,9,32164
2003,5,10,35736
2003,5,12,34904
2003,5,13,18954
2003,5,14,37716
2003,5,15,40198
2003,5,16,33060
2003,5,17,41833
2003,5,19,38013
2003,5,20,31613
2003,5,21,31517
2003,5,22,40499
2003,5,23,40836
2003,5,24,38421
2003,5,26,36124
2003,5,27,44077
2003,5,28,37878
2003,5,29,36527
2003,5,30,35673
2003,5,31,39125
2003,6,2,38440
2003,6,3,14107
2003,6,4,35936
2003,6,5,40028
2003,6,6,37099
2003,6,7,37155
2003,6,9,26967
2003,6,10,29959
2003,6,11,37270
2003,6,12,37544
2003,6,13,39303
2003,6,14,35294
2003,6,16,36061
2003,6,17,29617
2003,6,18,33543
2003,6,19,37289
2003,6,20,36999
2003,6,21,36255
2003,6,23,31406
2003,6,24,31605
2003,6,25,33129
2003,6,26,38661
2003,6,27,40934
2003,6,28,40535
2003,6,30,32441
2003,7,1,31721
2003,7,2,31916
2003,7,3,39151
2003,7,4,36838
2003,7,5,36233
2003,7,7,35277
2003,7,8,31649
2003,7,9,37807
2003,7,10,37119
2003,7,11,34840
2003,7,12,36237
2003,7,14,23037
2003,7,15,27253
2003,7,16,39151
2003,7,17,30997
2003,7,18,34026
2003,7,20,30755
2003,7,21,30283
2003,7,22,31715
2003,7,23,27697
2003,7,24,28104
2003,7,25,29062
2003,7,27,29903
2003,7,28,25644
2003,7,29,25019
2003,7,30,24828
2003,7,31,28473
2003,8,1,29724
2003,8,3,24922
2003,8,4,26828
2003,8,5,23986
2003,8,6,25694
2003,8,7,26524
2003,8,8,20564
2003,8,10,21993
2003,8,11,26741
2003,8,12,22683
2003,8,13,22612
2003,8,14,20604
2003,8,15,25180
2003,8,17,19263
2003,8,18,23377
2003,8,19,21528
2003,8,20,28144
2003,8,21,25807
2003,8,22,27371
2003,8,24,30303
2003,8,25,29415
2003,8,26,31498
2003,8,27,34791
2003,8,28,28496
2003,8,29,34703
2003,8,31,34439
2003,9,1,34365
2003,9,2,30598
2003,9,3,39652
2003,9,4,34485
2003,9,5,34993
2003,9,7,32558
2003,9,8,37877
2003,9,9,40245
2003,9,10,39716
2003,9,11,34741
2003,9,12,38561
2003,9,14,36074
2003,9,15,32045
2003,9,16,33993
2003,9,17,42429
2003,9,18,31355
2003,9,19,38658
2003,9,21,31973
2003,9,22,31074
2003,9,23,32941
2003,9,24,42414
2003,9,25,40021
2003,9,26,33974
2003,9,28,34091
2003,9,29,30391
2003,9,30,37886
2003,10,1,38649
2003,10,2,35234
2003,10,3,36844
2003,10,5,34531
2003,10,6,38703
2003,10,7,34161
2003,10,8,37548
2003,10,9,33556
2003,10,10,34165
2003,10,12,32591
2003,10,13,31068
2003,10,14,31909
2003,10,15,37280
2003,10,16,32453
2003,10,17,33079
2003,10,19,35863
2003,10,20,25514
2003,10,21,31366
2003,10,22,37136
2003,10,23,27872
2003,10,24,35253
2003,10,27,32901
2003,10,28,30141
2003,10,29,31868
2003,10,30,33855
2003,10,31,32806
2003,11,1,31484
2003,11,3,33688
2003,11,4,34938
2003,11,5,30816
2003,11,6,39086
2003,11,7,28446
2003,11,8,38563
2003,11,10,33455
2003,11,11,27253
2003,11,12,34302
2003,11,13,32992
2003,11,14,28650
2003,11,15,36625
2003,11,17,35100
2003,11,18,27461
2003,11,19,34864
2003,11,20,30970
2003,11,21,27156
2003,11,22,35288
2003,11,24,33829
2003,11,25,30654
2003,11,26,40036
2003,11,27,37591
2003,11,28,32993
2003,11,29,32918
2003,12,1,36139
2003,12,2,34423
2003,12,3,35404
2003,12,4,30159
2003,12,5,31064
2003,12,6,32884
2003,12,8,35824
2003,12,9,30693
2003,12,10,33751
2003,12,11,29890
2003,12,12,33034
2003,12,13,34177
2003,12,15,36330
2003,12,16,34920
2003,12,17,35368
2003,12,18,38715
2003,12,19,33420
2003,12,20,33136
2003,12,22,29952
2003,12,23,24466
2003,12,24,29295
2003,12,25,21308
2003,12,26,23688
2003,12,27,28608
2003,12,29,24776
2003,12,30,24066
2003,12,31,25540
2004,1,1,24173
2004,1,2,25052
2004,1,3,36894
2004,1,5,31294
2004,1,6,27272
2004,1,7,35956
2004,1,8,36682
2004,1,9,34235
2004,1,10,36805
2004,1,12,33816
2004,1,13,29572
2004,1,14,34354
2004,1,15,35672
2004,1,16,32877
2004,1,17,34675
2004,1,19,33438
2004,1,20,29464
2004,1,21,33427
2004,1,22,32636
2004,1,23,32475
2004,1,24,35542
2004,1,26,34524
2004,1,27,31141
2004,1,28,35187
2004,1,29,33175
2004,1,30,32594
2004,1,31,39290
2004,2,2,33827
2004,2,3,29976
2004,2,4,32036
2004,2,5,37550
2004,2,6,31621
2004,2,7,34413
2004,2,9,29321
2004,2,10,28444
2004,2,11,32361
2004,2,12,39665
2004,2,13,30117
2004,2,14,35842
2004,2,16,33475
2004,2,17,28651
2004,2,18,34481
2004,2,19,36135
2004,2,20,32010
2004,2,21,36135
2004,2,23,30171
2004,2,24,30124
2004,2,25,31184
2004,2,26,35907
2004,2,27,29449
2004,2,28,36341
2004,3,1,36110
2004,3,2,28084
2004,3,3,32875
2004,3,4,37133
2004,3,5,34291
2004,3,6,34477
2004,3,8,29367
2004,3,9,32516
2004,3,10,32346
2004,3,11,32765
2004,3,12,31748
2004,3,13,39462
2004,3,15,33495
2004,3,16,31380
2004,3,17,34486
2004,3,18,37915
2004,3,19,33852
2004,3,20,36256
2004,3,22,33170
2004,3,23,33362
2004,3,24,35044
2004,3,25,37382
2004,3,26,31572
2004,3,27,35849
2004,3,29,35014
2004,3,30,36300
2004,3,31,34807
2004,4,1,34361
2004,4,2,35715
2004,4,4,37792
2004,4,5,34879
2004,4,6,37973
2004,4,7,31769
2004,4,8,32061
2004,4,9,35569
2004,4,11,28081
2004,4,12,26882
2004,4,13,31281
2004,4,14,32746
2004,4,15,29780
2004,4,16,34606
2004,4,18,33285
2004,4,19,25195
2004,4,20,29749
2004,4,21,30310
2004,4,22,26861
2004,4,23,36991
2004,4,25,29930
2004,4,26,36606
2004,4,27,32183
2004,4,28,31695
2004,4,29,11695
2004,5,2,29038
2004,5,3,29259
2004,5,4,31983
2004,5,5,37209
2004,5,6,27694
2004,5,7,33205
2004,5,9,29853
2004,5,10,38390
2004,5,11,35441
2004,5,12,33808
2004,5,13,29297
2004,5,14,40659
2004,5,16,28769
2004,5,17,29464
2004,5,18,31239
2004,5,19,33833
2004,5,20,25888
2004,5,21,32065
2004,5,23,29173
2004,5,24,25780
2004,5,25,30450
2004,5,26,35010
2004,5,27,27331
2004,5,28,30726
2004,5,30,25248
2004,5,31,27409
2004,6,1,33131
2004,6,2,30881
2004,6,3,28137
2004,6,4,37534
2004,6,6,33133
2004,6,7,26015
2004,6,8,33335
2004,6,9,35264
2004,6,10,27616
2004,6,11,35334
2004,6,13,30060
2004,6,14,28943
2004,6,15,32427
2004,6,16,32492
2004,6,17,24733
2004,6,18,44175
2004,6,20,28229
2004,6,21,31952
2004,6,22,30264
2004,6,23,16885
2004,6,24,27068
2004,6,25,36016
2004,6,27,32266
2004,6,28,28560
2004,6,29,33987
2004,6,30,30455
2004,7,1,28819
2004,7,2,32087
2004,7,4,29486
2004,7,5,30147
2004,7,6,32721
2004,7,7,38515
2004,7,8,29280
2004,7,9,28370
2004,7,11,30635
2004,7,12,26498
2004,7,13,30464
2004,7,14,26899
2004,7,15,23823
2004,7,16,29998
2004,7,18,27753
2004,7,19,26301
2004,7,20,26955
2004,7,21,26172
2004,7,22,28798
2004,7,23,28019
2004,7,25,27394
2004,7,26,25506
2004,7,27,25974
2004,7,28,24909
2004,7,29,26042
2004,7,30,23925
2004,8,1,23457
2004,8,2,20637
2004,8,3,23095
2004,8,4,21307
2004,8,5,22174
2004,8,6,22490
2004,8,8,21776
2004,8,9,17546
2004,8,10,20424
2004,8,11,23964
2004,8,12,26621
2004,8,13,24366
2004,8,15,27273
2004,8,16,26263
2004,8,17,24219
2004,8,18,22807
2004,8,19,26222
2004,8,20,26903
2004,8,22,27353
2004,8,23,23388
2004,8,24,26897
2004,8,25,32651
2004,8,26,27919
2004,8,27,28750
2004,8,29,27122
2004,8,30,23348
2004,8,31,29375
2004,9,1,35241
2004,9,2,22437
2004,9,3,6867
2004,9,4,28690
2004,9,6,31678
2004,9,7,26330
2004,9,8,31898
2004,9,9,34779
2004,9,10,26232
2004,9,11,32393
2004,9,13,30473
2004,9,14,28925
2004,9,15,31097
2004,9,16,35164
2004,9,17,28693
2004,9,18,31162
2004,9,20,30723
2004,9,21,27880
2004,9,22,32188
2004,9,23,37281
2004,9,24,29898
2004,9,25,38437
2004,9,27,31434
2004,9,28,30417
2004,9,29,32345
2004,9,30,32709
2004,10,1,27456
2004,10,2,32956
2004,10,4,30737
2004,10,5,28938
2004,10,6,31476
2004,10,7,33989
2004,10,8,25803
2004,10,9,34397
2004,10,11,33730
2004,10,12,25779
2004,10,13,29805
2004,10,14,36485
2004,10,15,30397
2004,10,16,35448
2004,10,18,26864
2004,10,19,29317
2004,10,20,24347
2004,10,21,37680
2004,10,22,27131
2004,10,23,31331
2004,10,25,33054
2004,10,26,25552
2004,10,27,30724
2004,10,28,31096
2004,10,29,29691
2004,10,30,29133
2004,11,1,24942
2004,11,2,29951
2004,11,3,32192
2004,11,4,30155
2004,11,5,32926
2004,11,6,33574
2004,11,8,28793
2004,11,9,27186
2004,11,10,31733
2004,11,11,28500
2004,11,12,32682
2004,11,13,29823
2004,11,15,30009
2004,11,16,26259
2004,11,17,32848
2004,11,18,36708
2004,11,19,29422
2004,11,20,36681
2004,11,22,32371
2004,11,23,27313
2004,11,24,31057
2004,11,25,34727
2004,11,26,28682
2004,11,27,35966
2004,11,29,31817
2004,11,30,26809
2004,12,1,30448
2004,12,2,32686
2004,12,3,23164
2004,12,4,33920
2004,12,6,30073
2004,12,7,27588
2004,12,8,31950
2004,12,9,32710
2004,12,10,24856
2004,12,11,36022
2004,12,13,27642
2004,12,14,25249
2004,12,15,31986
2004,12,16,33271
2004,12,17,24169
2004,12,18,28869
2004,12,20,28093
2004,12,21,22505
2004,12,22,29329
2004,12,23,29641
2004,12,24,22352
2004,12,25,20614
2004,12,27,24477
2004,12,28,21224
2004,12,29,21443
2004,12,30,27107
2004,12,31,20779
2005,1,1,17452
2005,1,3,22863
2005,1,4,22147
2005,1,5,31497
2005,1,6,33939
2005,1,7,27001
2005,1,8,26950
2005,1,10,32165
2005,1,11,23844
2005,1,12,29567
2005,1,13,29896
2005,1,14,27436
2005,1,15,31376
2005,1,17,27301
2005,1,18,26748
2005,1,19,30224
2005,1,20,35699
2005,1,21,29207
2005,1,22,34782
2005,1,23,2845
2005,1,24,39612
2005,1,25,31047
2005,1,26,35114
2005,1,27,33918
2005,1,28,29480
2005,1,30,32884
2005,1,31,25758
2005,2,1,30247
2005,2,2,30753
2005,2,3,29351
2005,2,4,29052
2005,2,6,31042
2005,2,7,27335
2005,2,8,31067
2005,2,9,29532
2005,2,10,28027
2005,2,11,32725
2005,2,13,29647
2005,2,14,31328
2005,2,15,28422
2005,2,16,33544
2005,2,17,28934
2005,2,18,32500
2005,2,20,30466
2005,2,21,27325
2005,2,22,29658
2005,2,23,31254
2005,2,24,24516
2005,2,25,34207
2005,2,27,32109
2005,2,28,23258
2005,3,1,28404
2005,3,2,30339
2005,3,3,29443
2005,3,4,35492
2005,3,6,33088
2005,3,7,25189
2005,3,8,33725
2005,3,9,27523
2005,3,10,30452
2005,3,11,32504
2005,3,13,33381
2005,3,14,24145
2005,3,15,19738
2005,3,16,12091
2005,3,17,35255
2005,3,18,25555
2005,3,19,41209
2005,3,21,33336
2005,3,22,25066
2005,3,23,29810
2005,3,24,34938
2005,3,25,30906
2005,3,26,31332
2005,3,27,21062
2005,3,28,25298
2005,3,29,34350
2005,3,30,35979
2005,3,31,25673
2005,4,1,32563
2005,4,3,33389
2005,4,4,28761
2005,4,5,29513
2005,4,6,32977
2005,4,7,28753
2005,4,8,33085
2005,4,10,34226
2005,4,11,25817
2005,4,12,29859
2005,4,13,34480
2005,4,14,26681
2005,4,15,37357
2005,4,17,32333
2005,4,18,26755
2005,4,19,29996
2005,4,20,33928
2005,4,21,24718
2005,4,22,30692
2005,4,24,32214
2005,4,25,26136
2005,4,26,27586
2005,4,27,33405
2005,4,28,29849
2005,4,29,26353
2005,4,30,5108
2005,5,2,31745
2005,5,3,26496
2005,5,4,28980
2005,5,5,31267
2005,5,6,28965
2005,5,7,29555
2005,5,9,29609
2005,5,10,27640
2005,5,11,31610
2005,5,12,33297
2005,5,13,22759
2005,5,14,33086
2005,5,16,30304
2005,5,17,26947
2005,5,18,28435
2005,5,19,32330
2005,5,20,29337
2005,5,21,33039
2005,5,23,29105
2005,5,24,28142
2005,5,25,31960
2005,5,26,37316
2005,5,27,24152
2005,5,28,33104
2005,5,30,30801
2005,5,31,34527
2005,6,1,36529
2005,6,2,28894
2005,6,3,25410
2005,6,4,34250
2005,6,6,34781
2005,6,7,25968
2005,6,8,31449
2005,6,9,34266
2005,6,10,27332
2005,6,11,27990
2005,6,13,33544
2005,6,14,30876
2005,6,15,37905
2005,6,16,33631
2005,6,17,32790
2005,6,18,41072
2005,6,20,33568
2005,6,21,27634
2005,6,22,29753
2005,6,23,29148
2005,6,24,30776
2005,6,25,32505
2005,6,27,30850
2005,6,28,27538
2005,6,29,33786
2005,6,30,36701
2005,7,1,31877
2005,7,2,35891
2005,7,4,33126
2005,7,5,27565
2005,7,6,34153
2005,7,7,32693
2005,7,8,29141
2005,7,9,40557
2005,7,11,28823
2005,7,12,27803
2005,7,13,32352
2005,7,14,27483
2005,7,15,24582
2005,7,16,27040
2005,7,18,24831
2005,7,19,26561
2005,7,20,30031
2005,7,21,26292
2005,7,22,25661
2005,7,23,31705
2005,7,25,31653
2005,7,26,23619
2005,7,27,28112
2005,7,28,27196
2005,7,29,21823
2005,7,30,27846
2005,8,1,27302
2005,8,2,24531
2005,8,3,28868
2005,8,4,25188
2005,8,5,27142
2005,8,6,31173
2005,8,8,27893
2005,8,9,24131
2005,8,10,28192
2005,8,11,31048
2005,8,12,29602
2005,8,13,27333
2005,8,15,27042
2005,8,16,25925
2005,8,17,22669
2005,8,18,25033
2005,8,19,26999
2005,8,20,29139
2005,8,22,27945
2005,8,23,23469
2005,8,24,28162
2005,8,25,33195
2005,8,26,24976
2005,8,27,28563
2005,8,29,27610
2005,8,30,25502
2005,8,31,30010
2005,9,1,38730
2005,9,2,34499
2005,9,3,31093
2005,9,5,33709
2005,9,6,33595
2005,9,7,35993
2005,9,8,40504
2005,9,9,34045
2005,9,10,34221
2005,9,12,35597
2005,9,13,32211
2005,9,14,34091
2005,9,15,36623
2005,9,16,36125
2005,9,17,38856
2005,9,19,35273
2005,9,20,28791
2005,9,21,36306
2005,9,22,43228
2005,9,23,33996
2005,9,24,42598
2005,9,26,33441
2005,9,27,32627
2005,9,28,27202
2005,9,29,41474
2005,9,30,27160
2005,10,1,34962
2005,10,3,35503
2005,10,4,17691
2005,10,5,42786
2005,10,6,32924
2005,10,7,35733
2005,10,8,37610
2005,10,10,35517
2005,10,11,29866
2005,10,12,32055
2005,10,13,38838
2005,10,14,37630
2005,10,15,41080
2005,10,17,35163
2005,10,18,32525
2005,10,19,35168
2005,10,20,39077
2005,10,21,31230
2005,10,22,36327
2005,10,24,35148
2005,10,25,27418
2005,10,26,37065
2005,10,27,36894
2005,10,28,28227
2005,10,29,35140
2005,10,31,31378
2005,11,1,26653
2005,11,2,32203
2005,11,3,41090
2005,11,4,35744
2005,11,5,32811
2005,11,7,35293
2005,11,8,29152
2005,11,9,35278
2005,11,10,51325
2005,11,11,33386
2005,11,12,36002
2005,11,14,33828
2005,11,15,32522
2005,11,16,36850
2005,11,17,38295
2005,11,18,35519
2005,11,19,41166
2005,11,21,36685
2005,11,24,212
2005,11,26,36881
2005,11,28,34994
2005,11,29,29160
2005,11,30,32142
2005,12,1,37580
2005,12,2,32724
2005,12,3,31675
2005,12,5,34942
2005,12,6,30263
2005,12,7,34232
2005,12,8,40628
2005,12,9,34751
2005,12,10,38233
2005,12,11,530
2005,12,12,35204
2005,12,13,28438
2005,12,14,33159
2005,12,15,36870
2005,12,16,27959
2005,12,17,31497
2005,12,18,237
2005,12,19,33744
2005,12,20,28529
2005,12,21,31119
2005,12,22,34407
2005,12,23,26444
2005,12,24,24911
2005,12,25,267
2005,12,26,24255
2005,12,27,19754
2005,12,28,21966
2005,12,29,32370
2005,12,30,23776
2005,12,31,23161
2006,1,2,27525
2006,1,3,26039
2006,1,4,36947
2006,1,5,35709
2006,1,6,36687
2006,1,7,35051
2006,1,8,787
2006,1,9,30005
2006,1,10,27725
2006,1,11,35655
2006,1,12,38314
2006,1,13,32019
2006,1,14,40789
2006,1,15,278
2006,1,16,32734
2006,1,17,27230
2006,1,18,34868
2006,1,19,38945
2006,1,20,30004
2006,1,21,35651
2006,1,23,37435
2006,1,24,32109
2006,1,25,36299
2006,1,26,36149
2006,1,27,32790
2006,1,28,41917
2006,1,30,35866
2006,1,31,29328
2006,2,1,34177
2006,2,2,38709
2006,2,3,34861
2006,2,4,36382
2006,2,6,37065
2006,2,7,26607
2006,2,8,35068
2006,2,9,35177
2006,2,10,28896
2006,2,11,32793
2006,2,13,36387
2006,2,14,28714
2006,2,15,32589
2006,2,16,38749
2006,2,17,38657
2006,2,18,38763
2006,2,19,339
2006,2,20,38246
2006,2,21,32306
2006,2,22,35232
2006,2,23,40705
2006,2,24,35245
2006,2,25,35361
2006,2,27,32788
2006,2,28,28349
2006,3,1,37278
2006,3,2,37518
2006,3,3,28477
2006,3,4,39387
2006,3,5,409
2006,3,6,33208
2006,3,7,32556
2006,3,8,33787
2006,3,9,39522
2006,3,10,34590
2006,3,11,31582
2006,3,13,36369
2006,3,14,29087
2006,3,15,32247
2006,3,16,53635
2006,3,17,30288
2006,3,18,45675
2006,3,20,36729
2006,3,21,29610
2006,3,22,33410
2006,3,23,36784
2006,3,24,36519
2006,3,25,36013
2006,3,26,445
2006,3,27,32887
2006,3,28,16672
2006,3,29,35956
2006,3,30,35936
2006,3,31,34905
2006,4,1,42198
2006,4,3,35409
2006,4,4,30318
2006,4,5,34386
2006,4,6,41240
2006,4,7,34669
2006,4,8,36974
2006,4,9,300
2006,4,10,35117
2006,4,11,27787
2006,4,12,32704
2006,4,13,36590
2006,4,14,28426
2006,4,15,32856
2006,4,17,25757
2006,4,18,31468
2006,4,19,32059
2006,4,20,35786
2006,4,21,34660
2006,4,22,34238
2006,4,24,31405
2006,4,25,56659
2006,4,26,36625
2006,4,27,35317
2006,4,28,32194
2006,4,29,38241
2006,5,2,32470
2006,5,3,31871
2006,5,4,44998
2006,5,5,33709
2006,5,6,32340
2006,5,7,716
2006,5,8,25971
2006,5,9,33385
2006,5,10,32380
2006,5,11,35291
2006,5,12,33325
2006,5,13,50001
2006,5,14,950
2006,5,15,33984
2006,5,16,26059
2006,5,17,35735
2006,5,18,36226
2006,5,19,35396
2006,5,20,40511
2006,5,22,34747
2006,5,23,30263
2006,5,24,26779
2006,5,25,32175
2006,5,26,29103
2006,5,27,40107
2006,5,29,48732
2006,5,30,27099
2006,5,31,33598
2006,6,1,38878
2006,6,2,47728
2006,6,3,34671
2006,6,4,479
2006,6,5,31803
2006,6,6,27282
2006,6,7,32915
2006,6,8,36508
2006,6,9,33258
2006,6,10,40601
2006,6,12,34873
2006,6,13,29740
2006,6,14,34095
2006,6,15,36047
2006,6,16,33340
2006,6,17,40379
2006,6,18,436
2006,6,19,38711
2006,6,20,27777
2006,6,21,29541
2006,6,22,34866
2006,6,23,32621
2006,6,24,40540
2006,6,25,6548
2006,6,26,35730
2006,6,27,30570
2006,6,28,33944
2006,6,29,32837
2006,6,30,38116
2006,7,1,49969
2006,7,2,2879
2006,7,3,39762
2006,7,4,35848
2006,7,5,38291
2006,7,6,37538
2006,7,7,31749
2006,7,8,46032
2006,7,9,5195
2006,7,10,30709
2006,7,11,34285
2006,7,12,36943
2006,7,13,33799
2006,7,14,29517
2006,7,15,27216
2006,7,16,795
2006,7,17,24076
2006,7,18,27167
2006,7,19,27539
2006,7,20,29606
2006,7,21,24802
2006,7,22,22870
2006,7,23,1793
2006,7,24,29433
2006,7,25,26754
2006,7,26,28169
2006,7,27,29303
2006,7,28,26860
2006,7,29,24631
2006,7,30,1238
2006,7,31,28130
2006,8,1,25703
2006,8,2,25951
2006,8,3,26633
2006,8,4,25919
2006,8,5,25026
2006,8,7,28419
2006,8,8,25057
2006,8,9,24863
2006,8,10,26198
2006,8,11,24835
2006,8,12,21601
2006,8,13,2592
2006,8,14,20854
2006,8,15,20626
2006,8,16,28607
2006,8,17,24018
2006,8,18,24064
2006,8,19,23171
2006,8,20,331
2006,8,21,24321
2006,8,22,28735
2006,8,23,33273
2006,8,24,29297
2006,8,25,29899
2006,8,26,29261
2006,8,27,1763
2006,8,28,29159
2006,8,29,32203
2006,8,30,31195
2006,8,31,34566
2006,9,1,34196
2006,9,2,26378
2006,9,3,3011
2006,9,4,34585
2006,9,5,35684
2006,9,6,36581
2006,9,7,38646
2006,9,8,31345
2006,9,9,32365
2006,9,10,492
2006,9,11,38557
2006,9,12,29711
2006,9,13,35800
2006,9,14,42143
2006,9,15,35217
2006,9,16,32563
2006,9,18,36595
2006,9,19,31603
2006,9,20,36557
2006,9,21,41435
2006,9,22,39094
2006,9,23,32865
2006,9,24,1830
2006,9,25,39188
2006,9,26,34793
2006,9,27,36826
2006,9,28,37728
2006,9,29,37698
2006,9,30,40774
2006,10,1,646
2006,10,2,32953
2006,10,3,34312
2006,10,4,33544
2006,10,5,38775
2006,10,6,35839
2006,10,7,39496
2006,10,8,1021
2006,10,9,37531
2006,10,10,35381
2006,10,11,36159
2006,10,12,38198
2006,10,13,37303
2006,10,14,32244
2006,10,15,857
2006,10,16,33996
2006,10,17,31042
2006,10,18,35580
2006,10,19,38185
2006,10,20,34940
2006,10,21,31870
2006,10,22,416
2006,10,23,34261
2006,10,24,29652
2006,10,25,37504
2006,10,26,36076
2006,10,27,39429
2006,10,28,32740
2006,10,29,1587
2006,10,30,34880
2006,10,31,30828
2006,11,1,34106
2006,11,2,34162
2006,11,3,34107
2006,11,4,32115
2006,11,5,1264
2006,11,6,52331
2006,11,7,33798
2006,11,8,38355
2006,11,9,31473
2006,11,10,39447
2006,11,11,1665
