n,annee,mois,jour
28971,1863,4,1
27169,1863,4,2
25883,1863,4,3
28514,1863,4,4
23552,1863,4,5
23455,1863,4,7
27257,1863,4,8
24482,1863,4,9
28280,1863,4,10
27559,1863,4,11
28021,1863,4,12
32274,1863,4,13
25020,1863,4,14
27701,1863,4,16
30545,1863,4,17
26070,1863,4,18
28314,1863,4,19
29844,1863,4,20
29565,1863,4,21
25012,1863,4,22
30153,1863,4,23
26739,1863,4,27
29020,1863,4,28
30868,1863,4,29
31717,1863,4,30
29604,1863,5,1
30114,1863,5,2
28392,1863,5,4
27516,1863,5,5
29126,1863,5,7
28166,1863,5,8
28353,1863,5,10
26771,1863,5,11
25293,1863,5,12
28197,1863,5,13
29719,1863,5,14
26086,1863,5,15
29695,1863,5,16
26727,1863,5,17
23569,1863,5,18
31909,1863,5,20
25725,1863,5,21
28367,1863,5,22
28200,1863,5,23
33424,1863,5,24
25574,1863,5,25
27168,1863,5,26
25621,1863,5,28
29253,1863,5,29
26106,1863,5,30
33090,1863,6,1
26164,1863,6,2
25887,1863,6,8
25769,1863,6,9
26708,1863,6,11
26407,1863,6,12
26814,1863,6,13
28824,1863,6,14
26182,1863,6,15
26799,1863,6,16
25990,1863,6,17
26942,1863,6,18
26575,1863,6,19
27802,1863,6,20
26623,1863,6,21
25131,1863,6,22
22949,1863,6,24
27262,1863,6,25
26526,1863,6,26
28414,1863,6,28
26792,1863,7,1
25166,1863,7,2
30736,1863,7,3
28226,1863,7,5
23476,1863,7,6
28609,1863,7,8
27211,1863,7,9
27725,1863,7,10
27595,1863,7,11
26738,1863,7,12
23063,1863,7,13
25740,1863,7,14
25409,1863,7,15
27881,1863,7,16
28424,1863,7,18
25434,1863,7,19
22760,1863,7,20
26338,1863,7,21
27845,1863,7,22
27689,1863,7,23
37824,1863,7,24
27843,1863,7,25
27144,1863,7,26
26743,1863,7,27
26289,1863,7,28
28332,1863,7,29
23862,1863,7,30
27288,1863,7,31
27516,1863,8,1
28038,1863,8,2
25565,1863,8,3
24683,1863,8,4
26777,1863,8,5
26361,1863,8,6
27610,1863,8,7
26639,1863,8,8
27321,1863,8,9
23690,1863,8,10
28215,1863,8,11
27819,1863,8,12
27862,1863,8,13
26774,1863,8,14
27237,1863,8,15
23677,1863,8,16
21763,1863,8,17
26927,1863,8,18
27074,1863,8,19
27009,1863,8,20
28673,1863,8,21
27585,1863,8,22
26696,1863,8,23
23989,1863,8,24
28828,1863,8,25
26997,1863,8,26
27172,1863,8,27
25562,1863,8,28
23157,1863,8,29
26340,1863,8,30
26038,1863,8,31
25359,1863,9,1
27400,1863,9,2
26853,1863,9,3
29155,1863,9,4
25644,1863,9,5
26806,1863,9,6
25498,1863,9,7
27692,1863,9,8
27585,1863,9,9
27419,1863,9,10
27668,1863,9,11
24474,1863,9,12
29536,1863,9,13
23733,1863,9,14
28333,1863,9,15
27402,1863,9,16
27149,1863,9,17
27562,1863,9,18
27394,1863,9,19
27603,1863,9,20
25983,1863,9,21
29010,1863,9,22
27947,1863,9,23
23355,1863,9,24
27163,1863,9,25
29422,1863,9,26
23742,1863,9,27
21382,1863,9,28
24820,1863,9,30
25391,1863,10,2
26520,1863,10,3
22248,1863,10,5
23782,1863,10,6
30994,1863,10,7
20938,1863,10,8
27461,1863,10,9
20771,1863,10,10
25144,1863,10,11
23753,1863,10,12
25010,1863,10,15
27777,1863,10,16
29109,1863,10,17
25173,1863,10,19
26578,1863,10,20
24563,1863,10,21
25730,1863,10,22
27016,1863,10,23
27134,1863,10,24
22497,1863,10,25
23043,1863,10,26
28922,1863,10,27
22523,1863,10,28
27937,1863,10,29
23226,1863,10,30
27727,1863,10,31
27063,1863,11,1
24246,1863,11,2
25240,1863,11,3
24058,1863,11,4
27223,1863,11,5
22688,1863,11,9
21344,1863,11,10
