annee,mois,jour,total_n
2002,6,24,27377
2002,6,25,26451
2002,6,26,27713
2002,6,27,29434
2002,6,28,27871
2002,6,30,22230
2002,7,1,21660
2002,7,2,27816
2002,7,3,26193
2002,7,4,28070
2002,7,5,26654
2002,7,7,27008
2002,7,8,22102
2002,7,9,26767
2002,7,10,25927
2002,7,11,25111
2002,7,12,27209
2002,7,14,19621
2002,7,15,22487
2002,7,16,20926
2002,7,17,19908
2002,7,18,21166
2002,7,19,23164
2002,7,21,20781
2002,7,22,18612
2002,7,23,18071
2002,7,24,17431
2002,7,25,20085
2002,7,26,19695
2002,7,28,18994
2002,7,29,16306
2002,7,30,17388
2002,7,31,16527
2002,8,1,17341
2002,8,2,19368
2002,8,4,15498
2002,8,5,17374
2002,8,6,18153
2002,8,7,15216
2002,8,8,16894
2002,8,9,17692
2002,8,11,17478
2002,8,12,15884
2002,8,13,13700
2002,8,14,13889
2002,8,15,14660
2002,8,16,14258
2002,8,18,15483
2002,8,19,13108
2002,8,20,16315
2002,8,21,23261
2002,8,22,18407
2002,8,23,17551
2002,8,25,20307
2002,8,26,16967
2002,8,27,21747
2002,8,28,23911
2002,8,29,24329
2002,8,30,23313
2002,9,1,28052
2002,9,2,18317
2002,9,3,23947
2002,9,4,29151
2002,9,5,25344
2002,9,6,32581
2002,9,8,27969
2002,9,9,22775
2002,9,10,27575
2002,9,11,28593
2002,9,12,25982
2002,9,13,26485
2002,9,15,25017
2002,9,16,19315
2002,9,17,22522
2002,9,18,29365
2002,9,19,26153
2002,9,20,30877
2002,9,22,26051
2002,9,23,22688
2002,9,24,26051
2002,9,25,26095
2002,9,26,24991
2002,9,27,26314
2002,9,29,27135
2002,9,30,21781
2002,10,1,25820
2002,10,2,24557
2002,10,3,23872
2002,10,4,27564
2002,10,6,26099
2002,10,7,22792
2002,10,8,26739
2002,10,9,26689
2002,10,10,24612
2002,10,11,30184
2002,10,13,22574
2002,10,14,20243
2002,10,15,29056
2002,10,16,30061
2002,10,17,26712
2002,10,18,28104
2002,10,20,25312
2002,10,21,21044
2002,10,22,23527
2002,10,23,28872
2002,10,24,24799
2002,10,25,25447
2002,10,28,25637
2002,10,29,22406
2002,10,30,25125
2002,10,31,25151
2002,11,1,24075
2002,11,2,23056
2002,11,4,22481
2002,11,5,20131
2002,11,6,25136
2002,11,7,27643
2002,11,8,23594
2002,11,9,28139
2002,11,11,20139
2002,11,12,20498
2002,11,13,26900
2002,11,14,26423
2002,11,15,25862
2002,11,16,26919
2002,11,18,22174
2002,11,19,21875
2002,11,20,23918
2002,11,21,25175
2002,11,22,24771
2002,11,23,26669
2002,11,25,25434
2002,11,26,21965
2002,11,27,23199
2002,11,28,27998
2002,11,29,23934
2002,11,30,26346
2002,12,2,24537
2002,12,3,20234
2002,12,4,25063
2002,12,5,27065
2002,12,6,25720
2002,12,7,26897
2002,12,9,23100
2002,12,10,23319
2002,12,11,25634
2002,12,12,27566
2002,12,13,24246
2002,12,14,27196
2002,12,16,25035
2002,12,17,20058
2002,12,18,29281
2002,12,19,26580
2002,12,20,22750
2002,12,21,24647
2002,12,23,19359
2002,12,24,15809
2002,12,25,16272
2002,12,26,12855
2002,12,27,14949
2002,12,28,20553
2002,12,30,15489
2002,12,31,15023
2003,1,1,12903
2003,1,2,21482
2003,1,3,21039
2003,1,4,18494
2003,1,6,18684
2003,1,7,20605
2003,1,8,27121
2003,1,9,25786
2003,1,10,26414
2003,1,11,27230
2003,1,13,25445
2003,1,14,21587
2003,1,15,27651
2003,1,16,27944
2003,1,17,24229
2003,1,18,26785
2003,1,20,22382
2003,1,21,22966
2003,1,22,27214
2003,1,23,27992
2003,1,24,28760
2003,1,25,26791
2003,1,27,25662
2003,1,28,23055
2003,1,29,23103
2003,1,30,16930
2003,1,31,25275
2003,2,1,25058
2003,2,3,24786
2003,2,4,20741
2003,2,5,24287
2003,2,6,26766
2003,2,7,26349
2003,2,8,27816
2003,2,10,22208
2003,2,11,20855
2003,2,12,24865
2003,2,13,26268
2003,2,14,25850
2003,2,15,27289
2003,2,17,24930
2003,2,18,21027
2003,2,19,25582
2003,2,20,27345
2003,2,21,24543
2003,2,22,26595
2003,2,24,22503
2003,2,25,23268
2003,2,26,27981
2003,2,27,27070
2003,2,28,28649
2003,3,1,25711
2003,3,3,24756
2003,3,4,23453
2003,3,5,25924
2003,3,6,24552
2003,3,7,25514
2003,3,8,23985
2003,3,10,24333
2003,3,11,15627
2003,3,12,23506
2003,3,13,23971
2003,3,14,23673
2003,3,15,25793
2003,3,17,30713
2003,3,18,24992
2003,3,19,22033
2003,3,20,29629
2003,3,21,26041
2003,3,22,25630
2003,3,24,22877
2003,3,25,18988
2003,3,26,22446
2003,3,27,28235
2003,3,28,28386
2003,3,29,23832
2003,3,31,21905
2003,4,1,19559
2003,4,2,25963
2003,4,3,27452
2003,4,4,25406
2003,4,5,28693
2003,4,7,23493
2003,4,8,22737
2003,4,9,23127
2003,4,10,27962
2003,4,11,26850
2003,4,12,26661
2003,4,14,22591
2003,4,15,21402
2003,4,16,24745
2003,4,17,25035
2003,4,18,24511
2003,4,19,28338
2003,4,21,16128
2003,4,22,19743
2003,4,23,22862
2003,4,24,27589
2003,4,25,28065
2003,4,26,27230
2003,4,28,25185
2003,4,29,24331
2003,4,30,22432
2003,5,2,25728
2003,5,3,22094
2003,5,5,25633
2003,5,6,20649
2003,5,7,22564
2003,5,8,23206
2003,5,9,22790
2003,5,10,25159
2003,5,12,24487
2003,5,13,13493
2003,5,14,26802
2003,5,15,28696
2003,5,16,23369
2003,5,17,29852
2003,5,19,26812
2003,5,20,22220
2003,5,21,22707
2003,5,22,28861
2003,5,23,28253
2003,5,24,26933
2003,5,26,24569
2003,5,27,30375
2003,5,28,26637
2003,5,29,26157
2003,5,30,25171
2003,5,31,27944
2003,6,2,27067
2003,6,3,10008
2003,6,4,25260
2003,6,5,28362
2003,6,6,26270
2003,6,7,26466
2003,6,9,18946
2003,6,10,21059
2003,6,11,26207
2003,6,12,26828
2003,6,13,28049
2003,6,14,25030
2003,6,16,25650
2003,6,17,21215
2003,6,18,23783
2003,6,19,26236
2003,6,20,26254
2003,6,21,26093
2003,6,23,22266
2003,6,24,22394
2003,6,25,23355
2003,6,26,27273
2003,6,27,28032
2003,6,28,28639
2003,6,30,23215
2003,7,1,22510
2003,7,2,22681
2003,7,3,28009
2003,7,4,25728
2003,7,5,25361
2003,7,7,24140
2003,7,8,22691
2003,7,9,26623
2003,7,10,26569
2003,7,11,24090
2003,7,12,25152
2003,7,14,15793
2003,7,15,18789
2003,7,16,27820
2003,7,17,22167
2003,7,18,23765
2003,7,20,21556
2003,7,21,21217
2003,7,22,22531
2003,7,23,19673
2003,7,24,19488
2003,7,25,19846
2003,7,27,20732
2003,7,28,18333
2003,7,29,17799
2003,7,30,17500
2003,7,31,20189
2003,8,1,20984
2003,8,3,17711
2003,8,4,18790
2003,8,5,17141
2003,8,6,18174
2003,8,7,18772
2003,8,8,14039
2003,8,10,15539
2003,8,11,19223
2003,8,12,15815
2003,8,13,15924
2003,8,14,14626
2003,8,15,17566
2003,8,17,13396
2003,8,18,16776
2003,8,19,15331
2003,8,20,19762
2003,8,21,18473
2003,8,22,19208
2003,8,24,20919
2003,8,25,20812
2003,8,26,22172
2003,8,27,24131
2003,8,28,20118
2003,8,29,24489
2003,8,31,23956
2003,9,1,24601
2003,9,2,21415
2003,9,3,28191
2003,9,4,24690
2003,9,5,24828
2003,9,7,22727
2003,9,8,27005
2003,9,9,28003
2003,9,10,28319
2003,9,11,24407
2003,9,12,27483
2003,9,14,25358
2003,9,15,22596
2003,9,16,24252
2003,9,17,29830
2003,9,18,22376
2003,9,19,27366
2003,9,21,22853
2003,9,22,22118
2003,9,23,23297
2003,9,24,29753
2003,9,25,27970
2003,9,26,23793
2003,9,28,24098
2003,9,29,21800
2003,9,30,26845
2003,10,1,27212
2003,10,2,25366
2003,10,3,25685
2003,10,5,23751
2003,10,6,27791
2003,10,7,24340
2003,10,8,26756
2003,10,9,23462
2003,10,10,24278
2003,10,12,22451
2003,10,13,22293
2003,10,14,22208
2003,10,15,26286
2003,10,16,22937
2003,10,17,22993
2003,10,19,25605
2003,10,20,18299
2003,10,21,22338
2003,10,22,26076
2003,10,23,19774
2003,10,24,24827
2003,10,27,23225
2003,10,28,21300
2003,10,29,22909
2003,10,30,24263
2003,10,31,22929
2003,11,1,22062
2003,11,3,23931
2003,11,4,24570
2003,11,5,21832
2003,11,6,27434
2003,11,7,19978
2003,11,8,27027
2003,11,10,23439
2003,11,11,19197
2003,11,12,23983
2003,11,13,23394
2003,11,14,19945
2003,11,15,25470
2003,11,17,24673
2003,11,18,19521
2003,11,19,24764
2003,11,20,21809
2003,11,21,19122
2003,11,22,24739
2003,11,24,24094
2003,11,25,21758
2003,11,26,28328
2003,11,27,26832
2003,11,28,23489
2003,11,29,22898
2003,12,1,25166
2003,12,2,24611
2003,12,3,24863
2003,12,4,21350
2003,12,5,21888
2003,12,6,23244
2003,12,8,25106
2003,12,9,21602
2003,12,10,23623
2003,12,11,21193
2003,12,12,23133
2003,12,13,24023
2003,12,15,25670
2003,12,16,24697
2003,12,17,25343
2003,12,18,27741
2003,12,19,23598
2003,12,20,23366
2003,12,22,20956
2003,12,23,17307
2003,12,24,20517
2003,12,25,15306
2003,12,26,17011
2003,12,27,19776
2003,12,29,17944
2003,12,30,17341
2003,12,31,18561
2004,1,1,17365
2004,1,2,17824
2004,1,3,25734
2004,1,5,22420
2004,1,6,19416
2004,1,7,25758
2004,1,8,25947
2004,1,9,24161
2004,1,10,26216
2004,1,12,23887
2004,1,13,21025
2004,1,14,24679
2004,1,15,25508
2004,1,16,22869
2004,1,17,24269
2004,1,19,23510
2004,1,20,20798
2004,1,21,23563
2004,1,22,23173
2004,1,23,22994
2004,1,24,24828
2004,1,26,24302
2004,1,27,22170
2004,1,28,25052
2004,1,29,23773
2004,1,30,23023
2004,1,31,27790
2004,2,2,24085
2004,2,3,21048
2004,2,4,22797
2004,2,5,26572
2004,2,6,22073
2004,2,7,23937
2004,2,9,20383
2004,2,10,19817
2004,2,11,22870
2004,2,12,28236
2004,2,13,20584
2004,2,14,25286
2004,2,16,23521
2004,2,17,20218
2004,2,18,24634
2004,2,19,25209
2004,2,20,22674
2004,2,21,25422
2004,2,23,21189
2004,2,24,21404
2004,2,25,22212
2004,2,26,25806
2004,2,27,20531
2004,2,28,25397
2004,3,1,25453
2004,3,2,19398
2004,3,3,23644
2004,3,4,26376
2004,3,5,24062
2004,3,6,23794
2004,3,8,20703
2004,3,9,22939
2004,3,10,22133
2004,3,11,22801
2004,3,12,21907
2004,3,13,27579
2004,3,15,23520
2004,3,16,22271
2004,3,17,24293
2004,3,18,26686
2004,3,19,23688
2004,3,20,25386
2004,3,22,23635
2004,3,23,23544
2004,3,24,25074
2004,3,25,26249
2004,3,26,22020
2004,3,27,24932
2004,3,29,24550
2004,3,30,25661
2004,3,31,24827
2004,4,1,24080
2004,4,2,25656
2004,4,4,27050
2004,4,5,24358
2004,4,6,26737
2004,4,7,22385
2004,4,8,22734
2004,4,9,24978
2004,4,11,19849
2004,4,12,19045
2004,4,13,22261
2004,4,14,23244
2004,4,15,21074
2004,4,16,24608
2004,4,18,23703
2004,4,19,17814
2004,4,20,20984
2004,4,21,21208
2004,4,22,19247
2004,4,23,25694
2004,4,25,21169
2004,4,26,25714
2004,4,27,22842
2004,4,28,22357
2004,4,29,7973
2004,5,2,20697
2004,5,3,20951
2004,5,4,23050
2004,5,5,26432
2004,5,6,19404
2004,5,7,23493
2004,5,9,21098
2004,5,10,27070
2004,5,11,25202
2004,5,12,23896
2004,5,13,20767
2004,5,14,27870
2004,5,16,20109
2004,5,17,21109
2004,5,18,21821
2004,5,19,24018
2004,5,20,18018
2004,5,21,22556
2004,5,23,20395
2004,5,24,18340
2004,5,25,21489
2004,5,26,24552
2004,5,27,19148
2004,5,28,21527
2004,5,30,17841
2004,5,31,19163
2004,6,1,23161
2004,6,2,21630
2004,6,3,19451
2004,6,4,26320
2004,6,6,23674
2004,6,7,18438
2004,6,8,23457
2004,6,9,24741
2004,6,10,19244
2004,6,11,25032
2004,6,13,21035
2004,6,14,20539
2004,6,15,22911
2004,6,16,23035
2004,6,17,17215
2004,6,18,31214
2004,6,20,19971
2004,6,21,22929
2004,6,22,21049
2004,6,23,12126
2004,6,24,18875
2004,6,25,25229
2004,6,27,22726
2004,6,28,20464
2004,6,29,24087
2004,6,30,21715
2004,7,1,20563
2004,7,2,22525
2004,7,4,20900
2004,7,5,21437
2004,7,6,23158
2004,7,7,27399
2004,7,8,20586
2004,7,9,20263
2004,7,11,21405
2004,7,12,18683
2004,7,13,21505
2004,7,14,18966
2004,7,15,16408
2004,7,16,21129
2004,7,18,19352
2004,7,19,18834
2004,7,20,18829
2004,7,21,18335
2004,7,22,20286
2004,7,23,19807
2004,7,25,19062
2004,7,26,17801
2004,7,27,18245
2004,7,28,17803
2004,7,29,18434
2004,7,30,16789
2004,8,1,16436
2004,8,2,14939
2004,8,3,16459
2004,8,4,14896
2004,8,5,15767
2004,8,6,15783
2004,8,8,15653
2004,8,9,12553
2004,8,10,14398
2004,8,11,16979
2004,8,12,18853
2004,8,13,17098
2004,8,15,19175
2004,8,16,18219
2004,8,17,16513
2004,8,18,16255
2004,8,19,18482
2004,8,20,18612
2004,8,22,19465
2004,8,23,16139
2004,8,24,19068
2004,8,25,22879
2004,8,26,19165
2004,8,27,19795
2004,8,29,18958
2004,8,30,16822
2004,8,31,20871
2004,9,1,24340
2004,9,2,15998
2004,9,3,4817
2004,9,4,20004
2004,9,6,22547
2004,9,7,18874
2004,9,8,22478
2004,9,9,24502
2004,9,10,18567
2004,9,11,23097
2004,9,13,21749
2004,9,14,20540
2004,9,15,22152
2004,9,16,24838
2004,9,17,20458
2004,9,18,22405
2004,9,20,21877
2004,9,21,20018
2004,9,22,22930
2004,9,23,26414
2004,9,24,20745
2004,9,25,27048
2004,9,27,22075
2004,9,28,21874
2004,9,29,22583
2004,9,30,23055
2004,10,1,19423
2004,10,2,23412
2004,10,4,21465
2004,10,5,20531
2004,10,6,22274
2004,10,7,23807
2004,10,8,18182
2004,10,9,24671
2004,10,11,23684
2004,10,12,18420
2004,10,13,21258
2004,10,14,25399
2004,10,15,21616
2004,10,16,24975
2004,10,18,18607
2004,10,19,21190
2004,10,20,17382
2004,10,21,26655
2004,10,22,18950
2004,10,23,22045
2004,10,25,23379
2004,10,26,18160
2004,10,27,21814
2004,10,28,22397
2004,10,29,20997
2004,10,30,20713
2004,11,1,17620
2004,11,2,21024
2004,11,3,22734
2004,11,4,21407
2004,11,5,23051
2004,11,6,23490
2004,11,8,20203
2004,11,9,19243
2004,11,10,22012
2004,11,11,19500
2004,11,12,22862
2004,11,13,21084
2004,11,15,21047
2004,11,16,18838
2004,11,17,23199
2004,11,18,25772
2004,11,19,20462
2004,11,20,25515
2004,11,22,22769
2004,11,23,19318
2004,11,24,21994
2004,11,25,24166
2004,11,26,19924
2004,11,27,25292
2004,11,29,22216
2004,11,30,19072
2004,12,1,21230
2004,12,2,23272
2004,12,3,16491
2004,12,4,23886
2004,12,6,21424
2004,12,7,19854
2004,12,8,22689
2004,12,9,23156
2004,12,10,17221
2004,12,11,25039
2004,12,13,19926
2004,12,14,17978
2004,12,15,22226
2004,12,16,23859
2004,12,17,17204
2004,12,18,20267
2004,12,20,19669
2004,12,21,15857
2004,12,22,20570
2004,12,23,21126
2004,12,24,15730
2004,12,25,14678
2004,12,27,17669
2004,12,28,14980
2004,12,29,15109
2004,12,30,18614
2004,12,31,14797
2005,1,1,12224
2005,1,3,16217
2005,1,4,15973
2005,1,5,22517
2005,1,6,23994
2005,1,7,19754
2005,1,8,19142
2005,1,10,22565
2005,1,11,17235
2005,1,12,20701
2005,1,13,21283
2005,1,14,19470
2005,1,15,22162
2005,1,17,19459
2005,1,18,18925
2005,1,19,20946
2005,1,20,25385
2005,1,21,20666
2005,1,22,24338
2005,1,23,2012
2005,1,24,28003
2005,1,25,21728
2005,1,26,25080
2005,1,27,23450
2005,1,28,20229
2005,1,30,22978
2005,1,31,17903
2005,2,1,21357
2005,2,2,21929
2005,2,3,20792
2005,2,4,20522
2005,2,6,21789
2005,2,7,19329
2005,2,8,21930
2005,2,9,20755
2005,2,10,19627
2005,2,11,23166
2005,2,13,20901
2005,2,14,21467
2005,2,15,20170
2005,2,16,23714
2005,2,17,20201
2005,2,18,22686
2005,2,20,21826
2005,2,21,19484
2005,2,22,21100
2005,2,23,21849
2005,2,24,17189
2005,2,25,24557
2005,2,27,22541
2005,2,28,16530
2005,3,1,20225
2005,3,2,21485
2005,3,3,20736
2005,3,4,25435
2005,3,6,23250
2005,3,7,18103
2005,3,8,23454
2005,3,9,19322
2005,3,10,21489
2005,3,11,22916
2005,3,13,23386
2005,3,14,17223
2005,3,15,14056
2005,3,16,8577
2005,3,17,24255
2005,3,18,17928
2005,3,19,29380
2005,3,21,23538
2005,3,22,17681
2005,3,23,20986
2005,3,24,24533
2005,3,25,21803
2005,3,26,21947
2005,3,27,14859
2005,3,28,17986
2005,3,29,24249
2005,3,30,25420
2005,3,31,18041
2005,4,1,22999
2005,4,3,23494
2005,4,4,20424
2005,4,5,20927
2005,4,6,23324
2005,4,7,20352
2005,4,8,22945
2005,4,10,23686
2005,4,11,18495
2005,4,12,21103
2005,4,13,24620
2005,4,14,18705
2005,4,15,25895
2005,4,17,22817
2005,4,18,19322
2005,4,19,21309
2005,4,20,24219
2005,4,21,17216
2005,4,22,21978
2005,4,24,22537
2005,4,25,18524
2005,4,26,19603
2005,4,27,23643
2005,4,28,21035
2005,4,29,18346
2005,4,30,3600
2005,5,2,22172
2005,5,3,18757
2005,5,4,20005
2005,5,5,22095
2005,5,6,20312
2005,5,7,20876
2005,5,9,21090
2005,5,10,19488
2005,5,11,21947
2005,5,12,23560
2005,5,13,16247
2005,5,14,23072
2005,5,16,21187
2005,5,17,18903
2005,5,18,19868
2005,5,19,23019
2005,5,20,20817
2005,5,21,23230
2005,5,23,20286
2005,5,24,20181
2005,5,25,22508
2005,5,26,26003
2005,5,27,17125
2005,5,28,23421
2005,5,30,21440
2005,5,31,24581
2005,6,1,25752
2005,6,2,20405
2005,6,3,17861
2005,6,4,24184
2005,6,6,24934
2005,6,7,18696
2005,6,8,22740
2005,6,9,24364
2005,6,10,19571
2005,6,11,19575
2005,6,13,23705
2005,6,14,21700
2005,6,15,25914
2005,6,16,23901
2005,6,17,22785
2005,6,18,28728
2005,6,20,23474
2005,6,21,19821
2005,6,22,20824
2005,6,23,20578
2005,6,24,22041
2005,6,25,22767
2005,6,27,21811
2005,6,28,19787
2005,6,29,23864
2005,6,30,26330
2005,7,1,22722
2005,7,2,25460
2005,7,4,23041
2005,7,5,19759
2005,7,6,23885
2005,7,7,22852
2005,7,8,20716
2005,7,9,28394
2005,7,11,19768
2005,7,12,19525
2005,7,13,22840
2005,7,14,19048
2005,7,15,17232
2005,7,16,18648
2005,7,18,17185
2005,7,19,19251
2005,7,20,21375
2005,7,21,18355
2005,7,22,18313
2005,7,23,22271
2005,7,25,22083
2005,7,26,17150
2005,7,27,20057
2005,7,28,19250
2005,7,29,15907
2005,7,30,19839
2005,8,1,19198
2005,8,2,17431
2005,8,3,20658
2005,8,4,18251
2005,8,5,19427
2005,8,6,22021
2005,8,8,19347
2005,8,9,16683
2005,8,10,20006
2005,8,11,21856
2005,8,12,21347
2005,8,13,19129
2005,8,15,19135
2005,8,16,18585
2005,8,17,16189
2005,8,18,17643
2005,8,19,18827
2005,8,20,20706
2005,8,22,19972
2005,8,23,16826
2005,8,24,20221
2005,8,25,23750
2005,8,26,17582
2005,8,27,19915
2005,8,29,19500
2005,8,30,18098
2005,8,31,21166
2005,9,1,26691
2005,9,2,24486
2005,9,3,21835
2005,9,5,23863
2005,9,6,23499
2005,9,7,25677
2005,9,8,28794
2005,9,9,24057
2005,9,10,24488
2005,9,12,25157
2005,9,13,22800
2005,9,14,24286
2005,9,15,26505
2005,9,16,25621
2005,9,17,27357
2005,9,19,24993
2005,9,20,20694
2005,9,21,26231
2005,9,22,30675
2005,9,23,23862
2005,9,24,29793
2005,9,26,23967
2005,9,27,23069
2005,9,28,18947
2005,9,29,28998
2005,9,30,19188
2005,10,1,24513
2005,10,3,24879
2005,10,4,12748
2005,10,5,29768
2005,10,6,23459
2005,10,7,25068
2005,10,8,26499
2005,10,10,25002
2005,10,11,21011
2005,10,12,22592
2005,10,13,27004
2005,10,14,26333
2005,10,15,29167
2005,10,17,24959
2005,10,18,23129
2005,10,19,24832
2005,10,20,27738
2005,10,21,21907
2005,10,22,25827
2005,10,24,24953
2005,10,25,19499
2005,10,26,26587
2005,10,27,26454
2005,10,28,20343
2005,10,29,24854
2005,10,31,21964
2005,11,1,18815
2005,11,2,22327
2005,11,3,29014
2005,11,4,24948
2005,11,5,22987
2005,11,7,24384
2005,11,8,20422
2005,11,9,24932
2005,11,10,36927
2005,11,11,23269
2005,11,12,25622
2005,11,14,23926
2005,11,15,22800
2005,11,16,26379
2005,11,17,27304
2005,11,18,24959
2005,11,19,29203
2005,11,21,26044
2005,11,24,119
2005,11,26,25923
2005,11,28,25120
2005,11,29,20930
2005,11,30,23140
2005,12,1,26578
2005,12,2,23151
2005,12,3,22203
2005,12,5,24645
2005,12,6,21426
2005,12,7,24415
2005,12,8,28573
2005,12,9,24793
2005,12,10,26979
2005,12,11,419
2005,12,12,25274
2005,12,13,20443
2005,12,14,23643
2005,12,15,26477
2005,12,16,19855
2005,12,17,22172
2005,12,18,154
2005,12,19,23280
2005,12,20,20353
2005,12,21,22224
2005,12,22,24545
2005,12,23,19097
2005,12,24,18063
2005,12,25,177
2005,12,26,17159
2005,12,27,13943
2005,12,28,15586
2005,12,29,22836
2005,12,30,16949
2005,12,31,16448
2006,1,2,19422
2006,1,3,18554
2006,1,4,26223
2006,1,5,25250
2006,1,6,26021
2006,1,7,24837
2006,1,8,550
2006,1,9,21157
2006,1,10,19966
2006,1,11,25367
2006,1,12,27466
2006,1,13,22745
2006,1,14,28931
2006,1,15,193
2006,1,16,23214
2006,1,17,19083
2006,1,18,24765
2006,1,19,27547
2006,1,20,21486
2006,1,21,24842
2006,1,23,26659
2006,1,24,22779
2006,1,25,26073
2006,1,26,25598
2006,1,27,23203
2006,1,28,29488
2006,1,30,25251
2006,1,31,20850
2006,2,1,24313
2006,2,2,27578
2006,2,3,24169
2006,2,4,25442
2006,2,6,26143
2006,2,7,18675
2006,2,8,25016
2006,2,9,24590
2006,2,10,20328
2006,2,11,23325
2006,2,13,25716
2006,2,14,20572
2006,2,15,23294
2006,2,16,27615
2006,2,17,28141
2006,2,18,27040
2006,2,19,260
2006,2,20,26742
2006,2,21,23048
2006,2,22,24962
2006,2,23,28582
2006,2,24,25152
2006,2,25,24804
2006,2,27,22591
2006,2,28,20013
2006,3,1,25855
2006,3,2,26530
2006,3,3,20220
2006,3,4,27700
2006,3,5,264
2006,3,6,23326
2006,3,7,23141
2006,3,8,23696
2006,3,9,27770
2006,3,10,24753
2006,3,11,22444
2006,3,13,25482
2006,3,14,20723
2006,3,15,22957
2006,3,16,37666
2006,3,17,21280
2006,3,18,32105
2006,3,20,25959
2006,3,21,21227
2006,3,22,23290
2006,3,23,25790
2006,3,24,25587
2006,3,25,25098
2006,3,26,305
2006,3,27,23373
2006,3,28,11893
2006,3,29,25576
2006,3,30,25522
2006,3,31,24481
2006,4,1,29610
2006,4,3,24986
2006,4,4,21561
2006,4,5,24683
2006,4,6,29022
2006,4,7,24486
2006,4,8,25811
2006,4,9,216
2006,4,10,24704
2006,4,11,19843
2006,4,12,23294
2006,4,13,25909
2006,4,14,19767
2006,4,15,22992
2006,4,17,18357
2006,4,18,22601
2006,4,19,22489
2006,4,20,24951
2006,4,21,24613
2006,4,22,24017
2006,4,24,22082
2006,4,25,37608
2006,4,26,25935
2006,4,27,25012
2006,4,28,22468
2006,4,29,27117
2006,5,2,22574
2006,5,3,22583
2006,5,4,32126
2006,5,5,23844
2006,5,6,22490
2006,5,7,510
2006,5,8,18447
2006,5,9,23412
2006,5,10,23233
2006,5,11,24391
2006,5,12,23516
2006,5,13,34708
2006,5,14,758
2006,5,15,23843
2006,5,16,18863
2006,5,17,25215
2006,5,18,25811
2006,5,19,24747
2006,5,20,28724
2006,5,22,24556
2006,5,23,21869
2006,5,24,18878
2006,5,25,22573
2006,5,26,20382
2006,5,27,28208
2006,5,29,34624
2006,5,30,18881
2006,5,31,23605
2006,6,1,27240
2006,6,2,33598
2006,6,3,24570
2006,6,4,336
2006,6,5,22571
2006,6,6,19493
2006,6,7,23146
2006,6,8,25976
2006,6,9,23322
2006,6,10,28933
2006,6,12,24030
2006,6,13,20976
2006,6,14,24164
2006,6,15,25321
2006,6,16,22772
2006,6,17,28594
2006,6,18,297
2006,6,19,26962
2006,6,20,19273
2006,6,21,20835
2006,6,22,25028
2006,6,23,22847
2006,6,24,28505
2006,6,25,4467
2006,6,26,24527
2006,6,27,21590
2006,6,28,23542
2006,6,29,22816
2006,6,30,26066
2006,7,1,34810
2006,7,2,2050
2006,7,3,27680
2006,7,4,25365
2006,7,5,27033
2006,7,6,26358
2006,7,7,22507
2006,7,8,32310
2006,7,9,3732
2006,7,10,21101
2006,7,11,23867
2006,7,12,25598
2006,7,13,24371
2006,7,14,21275
2006,7,15,19595
2006,7,16,592
2006,7,17,17260
2006,7,18,19536
2006,7,19,19788
2006,7,20,21345
2006,7,21,17930
2006,7,22,16228
2006,7,23,1357
2006,7,24,21771
2006,7,25,19308
2006,7,26,20570
2006,7,27,20959
2006,7,28,19507
2006,7,29,17363
2006,7,30,867
2006,7,31,20053
2006,8,1,18692
2006,8,2,18694
2006,8,3,19108
2006,8,4,18754
2006,8,5,17689
2006,8,7,19963
2006,8,8,18004
2006,8,9,17500
2006,8,10,18712
2006,8,11,18221
2006,8,12,15309
2006,8,13,2134
2006,8,14,15018
2006,8,15,14664
2006,8,16,20632
2006,8,17,17433
2006,8,18,17316
2006,8,19,16396
2006,8,20,254
2006,8,21,17418
2006,8,22,20949
2006,8,23,23086
2006,8,24,20992
2006,8,25,21790
2006,8,26,20760
2006,8,27,1286
2006,8,28,20539
2006,8,29,23434
2006,8,30,22469
2006,8,31,24659
2006,9,1,24537
2006,9,2,18827
2006,9,3,2216
2006,9,4,24715
2006,9,5,25727
2006,9,6,26140
2006,9,7,27660
2006,9,8,22613
2006,9,9,23026
2006,9,10,389
2006,9,11,27475
2006,9,12,21303
2006,9,13,25604
2006,9,14,30055
2006,9,15,25324
2006,9,16,23036
2006,9,18,26302
2006,9,19,22846
2006,9,20,26373
2006,9,21,29398
2006,9,22,27476
2006,9,23,23611
2006,9,24,1349
2006,9,25,27799
2006,9,26,24739
2006,9,27,25993
2006,9,28,26734
2006,9,29,26649
2006,9,30,28145
2006,10,1,456
2006,10,2,23441
2006,10,3,24898
2006,10,4,23970
2006,10,5,27543
2006,10,6,25538
2006,10,7,27256
2006,10,8,811
2006,10,9,26636
2006,10,10,25725
2006,10,11,26164
2006,10,12,27168
2006,10,13,26133
2006,10,14,22354
2006,10,15,580
2006,10,16,24103
2006,10,17,22392
2006,10,18,25275
2006,10,19,27331
2006,10,20,24531
2006,10,21,22691
2006,10,22,335
2006,10,23,24348
2006,10,24,21040
2006,10,25,27096
2006,10,26,25665
2006,10,27,27493
2006,10,28,23035
2006,10,29,1108
2006,10,30,24692
2006,10,31,22023
2006,11,1,24373
2006,11,2,24549
2006,11,3,23882
2006,11,4,22681
2006,11,5,953
2006,11,6,37874
2006,11,7,23980
2006,11,8,27616
2006,11,9,22109
2006,11,10,28293
2006,11,11,1198
2006,11,12,22389
2006,11,13,21320
