"","date","count","base","ratio","mot","url","resolution","corpus","langue","bibli","search_mode"
"2020","1842/04",193,4330156,4.45711424715414e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=4&fromYear=1842&toDay=30&toMonth=4&toYear=1842","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2021","1842/05",198,4457068,4.44238230154891e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=5&fromYear=1842&toDay=31&toMonth=5&toYear=1842","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2022","1842/06",239,4738888,5.04337726487733e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=6&fromYear=1842&toDay=30&toMonth=6&toYear=1842","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2023","1842/07",243,4751335,5.11435207157567e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=7&fromYear=1842&toDay=31&toMonth=7&toYear=1842","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2024","1842/08",383,4606034,8.31517961005064e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=8&fromYear=1842&toDay=31&toMonth=8&toYear=1842","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2025","1842/09",252,4395844,5.73268751120376e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=9&fromYear=1842&toDay=30&toMonth=9&toYear=1842","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2026","1842/10",154,4328932,3.55745943803229e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=10&fromYear=1842&toDay=31&toMonth=10&toYear=1842","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2027","1842/11",203,4241273,4.78629883056337e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=11&fromYear=1842&toDay=30&toMonth=11&toYear=1842","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2028","1842/12",174,4439115,3.91970021051493e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=12&fromYear=1842&toDay=31&toMonth=12&toYear=1842","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2029","1843/01",251,4271599,5.87601972938003e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=1&fromYear=1843&toDay=31&toMonth=1&toYear=1843","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2030","1843/02",250,3993704,6.25985300863559e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=2&fromYear=1843&toDay=28&toMonth=2&toYear=1843","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2031","1843/03",211,4483912,4.7057123333375e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=3&fromYear=1843&toDay=31&toMonth=3&toYear=1843","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2032","1843/04",190,4442353,4.27701265523023e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=4&fromYear=1843&toDay=30&toMonth=4&toYear=1843","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2033","1843/05",197,4570342,4.31039952808783e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=5&fromYear=1843&toDay=31&toMonth=5&toYear=1843","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2034","1843/06",218,4616107,4.72259416863604e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=6&fromYear=1843&toDay=30&toMonth=6&toYear=1843","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2035","1843/07",216,5260900,4.10576137162843e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=7&fromYear=1843&toDay=31&toMonth=7&toYear=1843","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2036","1843/08",208,4654859,4.46844899061389e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=8&fromYear=1843&toDay=31&toMonth=8&toYear=1843","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2037","1843/09",213,4622019,4.60837569036389e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=9&fromYear=1843&toDay=30&toMonth=9&toYear=1843","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2038","1843/10",198,4685157,4.22611238001203e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=10&fromYear=1843&toDay=31&toMonth=10&toYear=1843","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2039","1843/11",196,4649740,4.21528945704491e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=11&fromYear=1843&toDay=30&toMonth=11&toYear=1843","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2040","1843/12",165,5039620,3.27405637726654e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=12&fromYear=1843&toDay=31&toMonth=12&toYear=1843","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2041","1844/01",205,4460139,4.59626930909552e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=1&fromYear=1844&toDay=31&toMonth=1&toYear=1844","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2042","1844/02",236,4315861,5.46820205748054e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=2&fromYear=1844&toDay=28&toMonth=2&toYear=1844","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2043","1844/03",195,4858050,4.01395621700065e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=3&fromYear=1844&toDay=31&toMonth=3&toYear=1844","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2044","1844/04",194,4455781,4.35389441267423e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=4&fromYear=1844&toDay=30&toMonth=4&toYear=1844","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2045","1844/05",183,4700133,3.89350684331699e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=5&fromYear=1844&toDay=31&toMonth=5&toYear=1844","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2046","1844/06",280,4609896,6.07388973634112e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=6&fromYear=1844&toDay=30&toMonth=6&toYear=1844","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2047","1844/07",251,5115192,4.90695168431605e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=7&fromYear=1844&toDay=31&toMonth=7&toYear=1844","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2048","1844/08",306,4998042,6.12239753087309e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=8&fromYear=1844&toDay=31&toMonth=8&toYear=1844","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2049","1844/09",375,4594515,8.16190609890271e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=9&fromYear=1844&toDay=30&toMonth=9&toYear=1844","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2050","1844/10",264,4649513,5.67801401996295e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=10&fromYear=1844&toDay=31&toMonth=10&toYear=1844","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2051","1844/11",209,4745901,4.40380024783492e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=11&fromYear=1844&toDay=30&toMonth=11&toYear=1844","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2052","1844/12",252,4752183,5.30282609066191e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=12&fromYear=1844&toDay=31&toMonth=12&toYear=1844","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2053","1845/01",426,4824673,8.82961394482072e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=1&fromYear=1845&toDay=31&toMonth=1&toYear=1845","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2054","1845/02",287,4801165,5.97771582522159e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=2&fromYear=1845&toDay=28&toMonth=2&toYear=1845","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2055","1845/03",203,5242997,3.87183132090291e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=3&fromYear=1845&toDay=31&toMonth=3&toYear=1845","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2056","1845/04",221,5083486,4.34741041875595e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=4&fromYear=1845&toDay=30&toMonth=4&toYear=1845","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2057","1845/05",352,5064557,6.95026238227746e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=5&fromYear=1845&toDay=31&toMonth=5&toYear=1845","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2058","1845/06",231,4995113,4.62452000585372e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=6&fromYear=1845&toDay=30&toMonth=6&toYear=1845","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2059","1845/07",208,5080702,4.09392245402309e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=7&fromYear=1845&toDay=31&toMonth=7&toYear=1845","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2060","1845/08",222,5201545,4.26796269185405e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=8&fromYear=1845&toDay=31&toMonth=8&toYear=1845","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2061","1845/09",240,5019177,4.78166041962656e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=9&fromYear=1845&toDay=30&toMonth=9&toYear=1845","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2062","1845/10",218,5381438,4.05096184328427e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=10&fromYear=1845&toDay=31&toMonth=10&toYear=1845","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2063","1845/11",201,5167971,3.88934071030971e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=11&fromYear=1845&toDay=30&toMonth=11&toYear=1845","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2064","1845/12",221,5169613,4.27498151215575e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=12&fromYear=1845&toDay=31&toMonth=12&toYear=1845","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2065","1846/01",291,4975801,5.84830462472273e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=1&fromYear=1846&toDay=31&toMonth=1&toYear=1846","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2066","1846/02",278,4374132,6.35554665474201e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=2&fromYear=1846&toDay=28&toMonth=2&toYear=1846","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2067","1846/03",220,5078613,4.3318914042082e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=3&fromYear=1846&toDay=31&toMonth=3&toYear=1846","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2068","1846/04",223,4703080,4.74157360708302e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=4&fromYear=1846&toDay=30&toMonth=4&toYear=1846","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2069","1846/05",244,5190788,4.70063504808904e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=5&fromYear=1846&toDay=31&toMonth=5&toYear=1846","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2070","1846/06",261,4929887,5.29423899574169e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=6&fromYear=1846&toDay=30&toMonth=6&toYear=1846","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2071","1846/07",281,5472961,5.13433221979839e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=7&fromYear=1846&toDay=31&toMonth=7&toYear=1846","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2072","1846/08",306,5390044,5.67713361894634e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=8&fromYear=1846&toDay=31&toMonth=8&toYear=1846","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2073","1846/09",278,5249961,5.29527743158473e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=9&fromYear=1846&toDay=30&toMonth=9&toYear=1846","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2074","1846/10",263,5277035,4.98385930735726e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=10&fromYear=1846&toDay=31&toMonth=10&toYear=1846","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2075","1846/11",246,4942051,4.97769043662237e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=11&fromYear=1846&toDay=30&toMonth=11&toYear=1846","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2076","1846/12",260,4956107,5.24605300087347e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=12&fromYear=1846&toDay=31&toMonth=12&toYear=1846","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2077","1847/01",337,5693712,5.91881008382581e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=1&fromYear=1847&toDay=31&toMonth=1&toYear=1847","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2078","1847/02",246,5424007,4.53539237689037e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=2&fromYear=1847&toDay=28&toMonth=2&toYear=1847","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2079","1847/03",240,5906069,4.06361659506518e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=3&fromYear=1847&toDay=31&toMonth=3&toYear=1847","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2080","1847/04",181,6194447,2.92197188869321e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=4&fromYear=1847&toDay=30&toMonth=4&toYear=1847","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2081","1847/05",245,7053518,3.47344403175834e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=5&fromYear=1847&toDay=31&toMonth=5&toYear=1847","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2082","1847/06",248,7147999,3.46950244397068e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=6&fromYear=1847&toDay=30&toMonth=6&toYear=1847","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2083","1847/07",219,5642888,3.88099143559114e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=7&fromYear=1847&toDay=31&toMonth=7&toYear=1847","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2084","1847/08",212,5565335,3.8092944988936e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=8&fromYear=1847&toDay=31&toMonth=8&toYear=1847","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2085","1847/09",284,5367274,5.29132665856075e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=9&fromYear=1847&toDay=30&toMonth=9&toYear=1847","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2086","1847/10",330,5541158,5.95543386418507e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=10&fromYear=1847&toDay=31&toMonth=10&toYear=1847","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2087","1847/11",330,5291029,6.23697205212823e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=11&fromYear=1847&toDay=30&toMonth=11&toYear=1847","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2088","1847/12",339,5776368,5.8687396647859e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=12&fromYear=1847&toDay=31&toMonth=12&toYear=1847","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2089","1848/01",292,5617268,5.19825651900532e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=1&fromYear=1848&toDay=31&toMonth=1&toYear=1848","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2090","1848/02",340,6198663,5.48505379305182e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=2&fromYear=1848&toDay=28&toMonth=2&toYear=1848","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2091","1848/03",723,6946353,0.000104083394552508,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=3&fromYear=1848&toDay=31&toMonth=3&toYear=1848","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2092","1848/04",490,6879021,7.12310661647929e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=4&fromYear=1848&toDay=30&toMonth=4&toYear=1848","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2093","1848/05",559,7022701,7.95990032894751e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=5&fromYear=1848&toDay=31&toMonth=5&toYear=1848","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2094","1848/06",682,7033485,9.69647336988705e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=6&fromYear=1848&toDay=30&toMonth=6&toYear=1848","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2095","1848/07",726,7250845,0.000100126261146115,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=7&fromYear=1848&toDay=31&toMonth=7&toYear=1848","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2096","1848/08",751,7243464,0.000103679675911967,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=8&fromYear=1848&toDay=31&toMonth=8&toYear=1848","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2097","1848/09",780,6957074,0.00011211609938316,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=9&fromYear=1848&toDay=30&toMonth=9&toYear=1848","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2098","1848/10",569,7487862,7.59896483134972e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=10&fromYear=1848&toDay=31&toMonth=10&toYear=1848","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2099","1848/11",502,7444330,6.74338724908756e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=11&fromYear=1848&toDay=30&toMonth=11&toYear=1848","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2100","1848/12",525,7623821,6.88631068331746e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=12&fromYear=1848&toDay=31&toMonth=12&toYear=1848","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2101","1849/01",423,6627766,6.38224101454397e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=1&fromYear=1849&toDay=31&toMonth=1&toYear=1849","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2102","1849/02",365,6280792,5.8113690120609e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=2&fromYear=1849&toDay=28&toMonth=2&toYear=1849","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2103","1849/03",635,7697527,8.24940269777553e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=3&fromYear=1849&toDay=31&toMonth=3&toYear=1849","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2104","1849/04",530,7225292,7.33534367884371e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=4&fromYear=1849&toDay=30&toMonth=4&toYear=1849","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2105","1849/05",544,7200020,7.55553456795953e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=5&fromYear=1849&toDay=31&toMonth=5&toYear=1849","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2106","1849/06",607,6981864,8.69395336259772e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=6&fromYear=1849&toDay=30&toMonth=6&toYear=1849","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2107","1849/07",587,6751538,8.69431528045906e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=7&fromYear=1849&toDay=31&toMonth=7&toYear=1849","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2108","1849/08",466,6590418,7.07087168067337e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=8&fromYear=1849&toDay=31&toMonth=8&toYear=1849","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2109","1849/09",432,6722932,6.42576780488037e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=9&fromYear=1849&toDay=30&toMonth=9&toYear=1849","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
"2110","1849/10",236,5825170,4.05138390810912e-05,"frieden","https://www.deutsche-digitale-bibliothek.de/search/newspaper?query=%22frieden%22&language=ger&fromDay=1&fromMonth=10&fromYear=1849&toDay=31&toMonth=10&toYear=1849","Mois","Presse","Allemand","Deutsche Digitale Bibliothek","N-gramme"
