annee,mois,jour,total_n
2002,6,24,22822
2002,6,25,21895
2002,6,26,23147
2002,6,27,24622
2002,6,28,23379
2002,6,30,18497
2002,7,1,18264
2002,7,2,23187
2002,7,3,22141
2002,7,4,23470
2002,7,5,22209
2002,7,7,22460
2002,7,8,18670
2002,7,9,22528
2002,7,10,21759
2002,7,11,20940
2002,7,12,22691
2002,7,14,16480
2002,7,15,18946
2002,7,16,17523
2002,7,17,16875
2002,7,18,17627
2002,7,19,19413
2002,7,21,17540
2002,7,22,15664
2002,7,23,15189
2002,7,24,14713
2002,7,25,17013
2002,7,26,16380
2002,7,28,15889
2002,7,29,13632
2002,7,30,14507
2002,7,31,13818
2002,8,1,14387
2002,8,2,16118
2002,8,4,12957
2002,8,5,14506
2002,8,6,15253
2002,8,7,12652
2002,8,8,14169
2002,8,9,14735
2002,8,11,14508
2002,8,12,13316
2002,8,13,11377
2002,8,14,11536
2002,8,15,12164
2002,8,16,11864
2002,8,18,12835
2002,8,19,11070
2002,8,20,13639
2002,8,21,19640
2002,8,22,15476
2002,8,23,14543
2002,8,25,17022
2002,8,26,14274
2002,8,27,18217
2002,8,28,19775
2002,8,29,20327
2002,8,30,19477
2002,9,1,23531
2002,9,2,15430
2002,9,3,20247
2002,9,4,24171
2002,9,5,21058
2002,9,6,27403
2002,9,8,23369
2002,9,9,19166
2002,9,10,22741
2002,9,11,23994
2002,9,12,21843
2002,9,13,21982
2002,9,15,20741
2002,9,16,16154
2002,9,17,18772
2002,9,18,24475
2002,9,19,21868
2002,9,20,25630
2002,9,22,21671
2002,9,23,19067
2002,9,24,21930
2002,9,25,21842
2002,9,26,20744
2002,9,27,21900
2002,9,29,22677
2002,9,30,18252
2002,10,1,21611
2002,10,2,20410
2002,10,3,19987
2002,10,4,22950
2002,10,6,21544
2002,10,7,19047
2002,10,8,22442
2002,10,9,22117
2002,10,10,20555
2002,10,11,25259
2002,10,13,18723
2002,10,14,16975
2002,10,15,24192
2002,10,16,25253
2002,10,17,22208
2002,10,18,23545
2002,10,20,21212
2002,10,21,17526
2002,10,22,19662
2002,10,23,24246
2002,10,24,20616
2002,10,25,21266
2002,10,28,21351
2002,10,29,18657
2002,10,30,20928
2002,10,31,20991
2002,11,1,20149
2002,11,2,19264
2002,11,4,18743
2002,11,5,16715
2002,11,6,21034
2002,11,7,23136
2002,11,8,19662
2002,11,9,23552
2002,11,11,16806
2002,11,12,17113
2002,11,13,22474
2002,11,14,21973
2002,11,15,21450
2002,11,16,22279
2002,11,18,18420
2002,11,19,18251
2002,11,20,19985
2002,11,21,21002
2002,11,22,20641
2002,11,23,22334
2002,11,25,21299
2002,11,26,18374
2002,11,27,19439
2002,11,28,23478
2002,11,29,20038
2002,11,30,21794
2002,12,2,20320
2002,12,3,16984
2002,12,4,21073
2002,12,5,22744
2002,12,6,21420
2002,12,7,22632
2002,12,9,19253
2002,12,10,19541
2002,12,11,21482
2002,12,12,22727
2002,12,13,20426
2002,12,14,22711
2002,12,16,21047
2002,12,17,16915
2002,12,18,24326
2002,12,19,22195
2002,12,20,19086
2002,12,21,20568
2002,12,23,16187
2002,12,24,13136
2002,12,25,13495
2002,12,26,10692
2002,12,27,12491
2002,12,28,17260
2002,12,30,12914
2002,12,31,12515
2003,1,1,10791
2003,1,2,18047
2003,1,3,17693
2003,1,4,15604
2003,1,6,15538
2003,1,7,17286
2003,1,8,22527
2003,1,9,21626
2003,1,10,22068
2003,1,11,22769
2003,1,13,21129
2003,1,14,17954
2003,1,15,23023
2003,1,16,23356
2003,1,17,20116
2003,1,18,22454
2003,1,20,18496
2003,1,21,19242
2003,1,22,22589
2003,1,23,23513
2003,1,24,23947
2003,1,25,22167
2003,1,27,21500
2003,1,28,19178
2003,1,29,19249
2003,1,30,14113
2003,1,31,21073
2003,2,1,20978
2003,2,3,20524
2003,2,4,17438
2003,2,5,20122
2003,2,6,22338
2003,2,7,22055
2003,2,8,23028
2003,2,10,18418
2003,2,11,17360
2003,2,12,20670
2003,2,13,21948
2003,2,14,21605
2003,2,15,22898
2003,2,17,20883
2003,2,18,17760
2003,2,19,21367
2003,2,20,23106
2003,2,21,20580
2003,2,22,22152
2003,2,24,18709
2003,2,25,19508
2003,2,26,23056
2003,2,27,22851
2003,2,28,23739
2003,3,1,21416
2003,3,3,20700
2003,3,4,19470
2003,3,5,21701
2003,3,6,20556
2003,3,7,21303
2003,3,8,19977
2003,3,10,20287
2003,3,11,13056
2003,3,12,19707
2003,3,13,19926
2003,3,14,19818
2003,3,15,21587
2003,3,17,25731
2003,3,18,20811
2003,3,19,18173
2003,3,20,24637
2003,3,21,21822
2003,3,22,21405
2003,3,24,19172
2003,3,25,15833
2003,3,26,18790
2003,3,27,23629
2003,3,28,23739
2003,3,29,19939
2003,3,31,18184
2003,4,1,16329
2003,4,2,21761
2003,4,3,22788
2003,4,4,21345
2003,4,5,24046
2003,4,7,19584
2003,4,8,19017
2003,4,9,19439
2003,4,10,23371
2003,4,11,22417
2003,4,12,22067
2003,4,14,18600
2003,4,15,17845
2003,4,16,20511
2003,4,17,21018
2003,4,18,20553
2003,4,19,23625
2003,4,21,13522
2003,4,22,16491
2003,4,23,19146
2003,4,24,23012
2003,4,25,23305
2003,4,26,22844
2003,4,28,20979
2003,4,29,20125
2003,4,30,18611
2003,5,2,21437
2003,5,3,18432
2003,5,5,21422
2003,5,6,17161
2003,5,7,18896
2003,5,8,19238
2003,5,9,19023
2003,5,10,20937
2003,5,12,20365
2003,5,13,11294
2003,5,14,22569
2003,5,15,24068
2003,5,16,19538
2003,5,17,25084
2003,5,19,22374
2003,5,20,18498
2003,5,21,19182
2003,5,22,24208
2003,5,23,23354
2003,5,24,22366
2003,5,26,20134
2003,5,27,25060
2003,5,28,22217
2003,5,29,21965
2003,5,30,21019
2003,5,31,23480
2003,6,2,22561
2003,6,3,8359
2003,6,4,20983
2003,6,5,23736
2003,6,6,21967
2003,6,7,22190
2003,6,9,15765
2003,6,10,17523
2003,6,11,21832
2003,6,12,22508
2003,6,13,23565
2003,6,14,20891
2003,6,16,21453
2003,6,17,17843
2003,6,18,19872
2003,6,19,21841
2003,6,20,21970
2003,6,21,21987
2003,6,23,18646
2003,6,24,18724
2003,6,25,19488
2003,6,26,22769
2003,6,27,23024
2003,6,28,23915
2003,6,30,19507
2003,7,1,18899
2003,7,2,19069
2003,7,3,23672
2003,7,4,21342
2003,7,5,21106
2003,7,7,20019
2003,7,8,19112
2003,7,9,22307
2003,7,10,22300
2003,7,11,19980
2003,7,12,20929
2003,7,14,13202
2003,7,15,15617
2003,7,16,23494
2003,7,17,18629
2003,7,18,19934
2003,7,20,18091
2003,7,21,17828
2003,7,22,18958
2003,7,23,16660
2003,7,24,16285
2003,7,25,16400
2003,7,27,17359
2003,7,28,15396
2003,7,29,14858
2003,7,30,14549
2003,7,31,16923
2003,8,1,17519
2003,8,3,14833
2003,8,4,15650
2003,8,5,14407
2003,8,6,15194
2003,8,7,15675
2003,8,8,11554
2003,8,10,12947
2003,8,11,16149
2003,8,12,13066
2003,8,13,13301
2003,8,14,12257
2003,8,15,14573
2003,8,17,11089
2003,8,18,14095
2003,8,19,12822
2003,8,20,16439
2003,8,21,15483
2003,8,22,16006
2003,8,24,17279
2003,8,25,17384
2003,8,26,18429
2003,8,27,20034
2003,8,28,16748
2003,8,29,20479
2003,8,31,19786
2003,9,1,20668
2003,9,2,17794
2003,9,3,23605
2003,9,4,20748
2003,9,5,20784
2003,9,7,18843
2003,9,8,22625
2003,9,9,23181
2003,9,10,23761
2003,9,11,20292
2003,9,12,23014
2003,9,14,21023
2003,9,15,18881
2003,9,16,20379
2003,9,17,24853
2003,9,18,18813
2003,9,19,22841
2003,9,21,19210
2003,9,22,18531
2003,9,23,19468
2003,9,24,24731
2003,9,25,23216
2003,9,26,19773
2003,9,28,20129
2003,9,29,18358
2003,9,30,22437
2003,10,1,22697
2003,10,2,21369
2003,10,3,21253
2003,10,5,19521
2003,10,6,23441
2003,10,7,20382
2003,10,8,22507
2003,10,9,19452
2003,10,10,20329
2003,10,12,18462
2003,10,13,18733
2003,10,14,18356
2003,10,15,21913
2003,10,16,19133
2003,10,17,18983
2003,10,19,21462
2003,10,20,15394
2003,10,21,18732
2003,10,22,21652
2003,10,23,16560
2003,10,24,20657
2003,10,27,19304
2003,10,28,17736
2003,10,29,19318
2003,10,30,20364
2003,10,31,19003
2003,11,1,18289
2003,11,3,20027
2003,11,4,20420
2003,11,5,18177
2003,11,6,22816
2003,11,7,16646
2003,11,8,22440
2003,11,10,19476
2003,11,11,15974
2003,11,12,19969
2003,11,13,19513
2003,11,14,16604
2003,11,15,21117
2003,11,17,20549
2003,11,18,16347
2003,11,19,20791
2003,11,20,18128
2003,11,21,15923
2003,11,22,20582
2003,11,24,20206
2003,11,25,18166
2003,11,26,23622
2003,11,27,22461
2003,11,28,19713
2003,11,29,18957
2003,12,1,20867
2003,12,2,20657
2003,12,3,20731
2003,12,4,17880
2003,12,5,18254
2003,12,6,19389
2003,12,8,20835
2003,12,9,17990
2003,12,10,19611
2003,12,11,17716
2003,12,12,19236
2003,12,13,20015
2003,12,15,21381
2003,12,16,20654
2003,12,17,21294
2003,12,18,23297
2003,12,19,19679
2003,12,20,19454
2003,12,22,17400
2003,12,23,14445
2003,12,24,17049
2003,12,25,12862
2003,12,26,14303
2003,12,27,16349
2003,12,29,15186
2003,12,30,14649
2003,12,31,15714
2004,1,1,14653
2004,1,2,14938
2004,1,3,21299
2004,1,5,18794
2004,1,6,16293
2004,1,7,21695
2004,1,8,21677
2004,1,9,20204
2004,1,10,21977
2004,1,12,19888
2004,1,13,17649
2004,1,14,20762
2004,1,15,21428
2004,1,16,18919
2004,1,17,20132
2004,1,19,19563
2004,1,20,17327
2004,1,21,19649
2004,1,22,19412
2004,1,23,19221
2004,1,24,20564
2004,1,26,20253
2004,1,27,18608
2004,1,28,21030
2004,1,29,20021
2004,1,30,19204
2004,1,31,23156
2004,2,2,20237
2004,2,3,17502
2004,2,4,19071
2004,2,5,22137
2004,2,6,18327
2004,2,7,19820
2004,2,9,16802
2004,2,10,16403
2004,2,11,19085
2004,2,12,23655
2004,2,13,16855
2004,2,14,21056
2004,2,16,19546
2004,2,17,16845
2004,2,18,20712
2004,2,19,20876
2004,2,20,18947
2004,2,21,21136
2004,2,23,17629
2004,2,24,17959
2004,2,25,18579
2004,2,26,21756
2004,2,27,17043
2004,2,28,21023
2004,3,1,21267
2004,3,2,15936
2004,3,3,19894
2004,3,4,22090
2004,3,5,19999
2004,3,6,19596
2004,3,8,17249
2004,3,9,19119
2004,3,10,18213
2004,3,11,18905
2004,3,12,18056
2004,3,13,22896
2004,3,15,19559
2004,3,16,18618
2004,3,17,20255
2004,3,18,22197
2004,3,19,19692
2004,3,20,21087
2004,3,22,19794
2004,3,23,19659
2004,3,24,21079
2004,3,25,21856
2004,3,26,18275
2004,3,27,20642
2004,3,29,20426
2004,3,30,21415
2004,3,31,20804
2004,4,1,20025
2004,4,2,21572
2004,4,4,22743
2004,4,5,20192
2004,4,6,22262
2004,4,7,18640
2004,4,8,19045
2004,4,9,20759
2004,4,11,16597
2004,4,12,15926
2004,4,13,18677
2004,4,14,19406
2004,4,15,17639
2004,4,16,20599
2004,4,18,19866
2004,4,19,14870
2004,4,20,17497
2004,4,21,17604
2004,4,22,16229
2004,4,23,21287
2004,4,25,17634
2004,4,26,21390
2004,4,27,19126
2004,4,28,18624
2004,4,29,6452
2004,5,2,17366
2004,5,3,17605
2004,5,4,19437
2004,5,5,22109
2004,5,6,16116
2004,5,7,19611
2004,5,9,17592
2004,5,10,22548
2004,5,11,21131
2004,5,12,19942
2004,5,13,17355
2004,5,14,22868
2004,5,16,16712
2004,5,17,17710
2004,5,18,18163
2004,5,19,20100
2004,5,20,14916
2004,5,21,18761
2004,5,23,16963
2004,5,24,15393
2004,5,25,17894
2004,5,26,20354
2004,5,27,15925
2004,5,28,17845
2004,5,30,14877
2004,5,31,15852
2004,6,1,19232
2004,6,2,17968
2004,6,3,16054
2004,6,4,21889
2004,6,6,19884
2004,6,7,15439
2004,6,8,19531
2004,6,9,20623
2004,6,10,15958
2004,6,11,20865
2004,6,13,17492
2004,6,14,17225
2004,6,15,19132
2004,6,16,19214
2004,6,17,14241
2004,6,18,25981
2004,6,20,16644
2004,6,21,19321
2004,6,22,17419
2004,6,23,10215
2004,6,24,15632
2004,6,25,20919
2004,6,27,18925
2004,6,28,17230
2004,6,29,20103
2004,6,30,18230
2004,7,1,17277
2004,7,2,18738
2004,7,4,17565
2004,7,5,18030
2004,7,6,19467
2004,7,7,22977
2004,7,8,17155
2004,7,9,17084
2004,7,11,17845
2004,7,12,15548
2004,7,13,18073
2004,7,14,15941
2004,7,15,13586
2004,7,16,17730
2004,7,18,16263
2004,7,19,15838
2004,7,20,15833
2004,7,21,15360
2004,7,22,17068
2004,7,23,16507
2004,7,25,15914
2004,7,26,14729
2004,7,27,15147
2004,7,28,14946
2004,7,29,15393
2004,7,30,13907
2004,8,1,13656
2004,8,2,12624
2004,8,3,13791
2004,8,4,12380
2004,8,5,13168
2004,8,6,13100
2004,8,8,13196
2004,8,9,10544
2004,8,10,11992
2004,8,11,14226
2004,8,12,15780
2004,8,13,14184
2004,8,15,16057
2004,8,16,15010
2004,8,17,13582
2004,8,18,13586
2004,8,19,15410
2004,8,20,15341
2004,8,22,16320
2004,8,23,13326
2004,8,24,15900
2004,8,25,19028
2004,8,26,15788
2004,8,27,16257
2004,8,29,15704
2004,8,30,14215
2004,8,31,17458
2004,9,1,20118
2004,9,2,13409
2004,9,3,4005
2004,9,4,16574
2004,9,6,18903
2004,9,7,15867
2004,9,8,18710
2004,9,9,20451
2004,9,10,15489
2004,9,11,19372
2004,9,13,18225
2004,9,14,17158
2004,9,15,18549
2004,9,16,20690
2004,9,17,17130
2004,9,18,18823
2004,9,20,18320
2004,9,21,16844
2004,9,22,19210
2004,9,23,22071
2004,9,24,17185
2004,9,25,22494
2004,9,27,18377
2004,9,28,18419
2004,9,29,18718
2004,9,30,19141
2004,10,1,16228
2004,10,2,19557
2004,10,4,17769
2004,10,5,17163
2004,10,6,18571
2004,10,7,19785
2004,10,8,15171
2004,10,9,20725
2004,10,11,19728
2004,10,12,15459
2004,10,13,17819
2004,10,14,20966
2004,10,15,18112
2004,10,16,20686
2004,10,18,15392
2004,10,19,17899
2004,10,20,14572
2004,10,21,22266
2004,10,22,15733
2004,10,23,18388
2004,10,25,19481
2004,10,26,15198
2004,10,27,18255
2004,10,28,18881
2004,10,29,17528
2004,10,30,17338
2004,11,1,14682
2004,11,2,17402
2004,11,3,18988
2004,11,4,17846
2004,11,5,19113
2004,11,6,19472
2004,11,8,16791
2004,11,9,16072
2004,11,10,18188
2004,11,11,15990
2004,11,12,18926
2004,11,13,17592
2004,11,15,17486
2004,11,16,15860
2004,11,17,19291
2004,11,18,21435
2004,11,19,16961
2004,11,20,21082
2004,11,22,18984
2004,11,23,16065
2004,11,24,18340
2004,11,25,19933
2004,11,26,16535
2004,11,27,21082
2004,11,29,18413
2004,11,30,15989
2004,12,1,17598
2004,12,2,19480
2004,12,3,13805
2004,12,4,19852
2004,12,6,17938
2004,12,7,16721
2004,12,8,18953
2004,12,9,19345
2004,12,10,14177
2004,12,11,20669
2004,12,13,16792
2004,12,14,15037
2004,12,15,18362
2004,12,16,20058
2004,12,17,14403
2004,12,18,16828
2004,12,20,16339
2004,12,21,13207
2004,12,22,17086
2004,12,23,17685
2004,12,24,13119
2004,12,25,12283
2004,12,27,14923
2004,12,28,12510
2004,12,29,12596
2004,12,30,15335
2004,12,31,12430
2005,1,1,10150
2005,1,3,13525
2005,1,4,13468
2005,1,5,18955
2005,1,6,20006
2005,1,7,16799
2005,1,8,16000
2005,1,10,18727
2005,1,11,14561
2005,1,12,17167
2005,1,13,17800
2005,1,14,16256
2005,1,15,18441
2005,1,17,16318
2005,1,18,15838
2005,1,19,17288
2005,1,20,21249
2005,1,21,17271
2005,1,22,20216
2005,1,23,1671
2005,1,24,23320
2005,1,25,18081
2005,1,26,21050
2005,1,27,19307
2005,1,28,16630
2005,1,30,19018
2005,1,31,14814
2005,2,1,17790
2005,2,2,18391
2005,2,3,17349
2005,2,4,17127
2005,2,6,18120
2005,2,7,16094
2005,2,8,18287
2005,2,9,17274
2005,2,10,16311
2005,2,11,19328
2005,2,13,17437
2005,2,14,17603
2005,2,15,16840
2005,2,16,19813
2005,2,17,16713
2005,2,18,18787
2005,2,20,18335
2005,2,21,16307
2005,2,22,17650
2005,2,23,18122
2005,2,24,14317
2005,2,25,20704
2005,2,27,18761
2005,2,28,13822
2005,3,1,16943
2005,3,2,17921
2005,3,3,17246
2005,3,4,21355
2005,3,6,19333
2005,3,7,15258
2005,3,8,19394
2005,3,9,16068
2005,3,10,17923
2005,3,11,19129
2005,3,13,19420
2005,3,14,14444
2005,3,15,11806
2005,3,16,7162
2005,3,17,19955
2005,3,18,14875
2005,3,19,24650
2005,3,21,19622
2005,3,22,14730
2005,3,23,17490
2005,3,24,20348
2005,3,25,18169
2005,3,26,18193
2005,3,27,12378
2005,3,28,15011
2005,3,29,20189
2005,3,30,21189
2005,3,31,15031
2005,4,1,19202
2005,4,3,19570
2005,4,4,17068
2005,4,5,17462
2005,4,6,19462
2005,4,7,16981
2005,4,8,18938
2005,4,10,19511
2005,4,11,15586
2005,4,12,17610
2005,4,13,20639
2005,4,14,15517
2005,4,15,21355
2005,4,17,18999
2005,4,18,16306
2005,4,19,17844
2005,4,20,20320
2005,4,21,14229
2005,4,22,18514
2005,4,24,18732
2005,4,25,15487
2005,4,26,16424
2005,4,27,19795
2005,4,28,17541
2005,4,29,15186
2005,4,30,2990
2005,5,2,18365
2005,5,3,15666
2005,5,4,16491
2005,5,5,18446
2005,5,6,16801
2005,5,7,17407
2005,5,9,17656
2005,5,10,16268
2005,5,11,18228
2005,5,12,19653
2005,5,13,13626
2005,5,14,19106
2005,5,16,17617
2005,5,17,15690
2005,5,18,16472
2005,5,19,19269
2005,5,20,17504
2005,5,21,19356
2005,5,23,16785
2005,5,24,16954
2005,5,25,18723
2005,5,26,21545
2005,5,27,14253
2005,5,28,19576
2005,5,30,17866
2005,5,31,20532
2005,6,1,21492
2005,6,2,17005
2005,6,3,14860
2005,6,4,20169
2005,6,6,21019
2005,6,7,15759
2005,6,8,19207
2005,6,9,20362
2005,6,10,16405
2005,6,11,16272
2005,6,13,19756
2005,6,14,18049
2005,6,15,21191
2005,6,16,20035
2005,6,17,18831
2005,6,18,23810
2005,6,20,19432
2005,6,21,16681
2005,6,22,17299
2005,6,23,17179
2005,6,24,18536
2005,6,25,18885
2005,6,27,18198
2005,6,28,16618
2005,6,29,19875
2005,6,30,22199
2005,7,1,19080
2005,7,2,21285
2005,7,4,19241
2005,7,5,16566
2005,7,6,19893
2005,7,7,19039
2005,7,8,17479
2005,7,9,23638
2005,7,11,16380
2005,7,12,16317
2005,7,13,19144
2005,7,14,15862
2005,7,15,14509
2005,7,16,15295
2005,7,18,14370
2005,7,19,16249
2005,7,20,17910
2005,7,21,15349
2005,7,22,15482
2005,7,23,18575
2005,7,25,18515
2005,7,26,14528
2005,7,27,16806
2005,7,28,16060
2005,7,29,13470
2005,7,30,16624
2005,8,1,15983
2005,8,2,14561
2005,8,3,17360
2005,8,4,15419
2005,8,5,16291
2005,8,6,18366
2005,8,8,15994
2005,8,9,13776
2005,8,10,16720
2005,8,11,18209
2005,8,12,18033
2005,8,13,15886
2005,8,15,16006
2005,8,16,15652
2005,8,17,13573
2005,8,18,14749
2005,8,19,15602
2005,8,20,17314
2005,8,22,16756
2005,8,23,14136
2005,8,24,17052
2005,8,25,19951
2005,8,26,14601
2005,8,27,16446
2005,8,29,16250
2005,8,30,15160
2005,8,31,17656
2005,9,1,22016
2005,9,2,20461
2005,9,3,18157
2005,9,5,19968
2005,9,6,19605
2005,9,7,21503
2005,9,8,24121
2005,9,9,20047
2005,9,10,20536
2005,9,12,21007
2005,9,13,19001
2005,9,14,20395
2005,9,15,22431
2005,9,16,21382
2005,9,17,22766
2005,9,19,20834
2005,9,20,17420
2005,9,21,22185
2005,9,22,25614
2005,9,23,19892
2005,9,24,24645
2005,9,26,20151
2005,9,27,19231
2005,9,28,15715
2005,9,29,23994
2005,9,30,16011
2005,10,1,20294
2005,10,3,20648
2005,10,4,10725
2005,10,5,24603
2005,10,6,19658
2005,10,7,20824
2005,10,8,22008
2005,10,10,20828
2005,10,11,17521
2005,10,12,18845
2005,10,13,22424
2005,10,14,21875
2005,10,15,24418
2005,10,17,20847
2005,10,18,19343
2005,10,19,20683
2005,10,20,23210
2005,10,21,18191
2005,10,22,21561
2005,10,24,20883
2005,10,25,16313
2005,10,26,22335
2005,10,27,22214
2005,10,28,17149
2005,10,29,20737
2005,10,31,18261
2005,11,1,15721
2005,11,2,18453
2005,11,3,24238
2005,11,4,20687
2005,11,5,19082
2005,11,7,20119
2005,11,8,16958
2005,11,9,20901
2005,11,10,31117
2005,11,11,19304
2005,11,12,21435
2005,11,14,19940
2005,11,15,18904
2005,11,16,22175
2005,11,17,22933
2005,11,18,20798
2005,11,19,24415
2005,11,21,21811
2005,11,24,87
2005,11,26,21531
2005,11,28,21107
2005,11,29,17583
2005,11,30,19522
2005,12,1,22188
2005,12,2,19304
2005,12,3,18452
2005,12,5,20556
2005,12,6,17916
2005,12,7,20465
2005,12,8,23723
2005,12,9,20811
2005,12,10,22526
2005,12,11,369
2005,12,12,21251
2005,12,13,17249
2005,12,14,19855
2005,12,15,22310
2005,12,16,16637
2005,12,17,18487
2005,12,18,125
2005,12,19,19153
2005,12,20,17072
2005,12,21,18616
2005,12,22,20607
2005,12,23,16111
2005,12,24,15276
2005,12,25,148
2005,12,26,14317
2005,12,27,11627
2005,12,28,13013
2005,12,29,19151
2005,12,30,14222
2005,12,31,13729
2006,1,2,16210
2006,1,3,15539
2006,1,4,21976
2006,1,5,21030
2006,1,6,21742
2006,1,7,20728
2006,1,8,454
2006,1,9,17631
2006,1,10,16805
2006,1,11,21219
2006,1,12,23138
2006,1,13,19068
2006,1,14,24165
2006,1,15,159
2006,1,16,19409
2006,1,17,15820
2006,1,18,20736
2006,1,19,22981
2006,1,20,18100
2006,1,21,20584
2006,1,23,22383
2006,1,24,19092
2006,1,25,21960
2006,1,26,21394
2006,1,27,19429
2006,1,28,24509
2006,1,30,21048
2006,1,31,17425
2006,2,1,20354
2006,2,2,23058
2006,2,3,19942
2006,2,4,21099
2006,2,6,21747
2006,2,7,15496
2006,2,8,21022
2006,2,9,20410
2006,2,10,16945
2006,2,11,19565
2006,2,13,21429
2006,2,14,17278
2006,2,15,19596
2006,2,16,23193
2006,2,17,23933
2006,2,18,22417
2006,2,19,230
2006,2,20,22266
2006,2,21,19339
2006,2,22,20875
2006,2,23,23792
2006,2,24,21061
2006,2,25,20616
2006,2,27,18602
2006,2,28,16712
2006,3,1,21309
2006,3,2,22114
2006,3,3,16964
2006,3,4,23042
2006,3,5,204
2006,3,6,19436
2006,3,7,19313
2006,3,8,19719
2006,3,9,23068
2006,3,10,20845
2006,3,11,18798
2006,3,13,21146
2006,3,14,17391
2006,3,15,19262
2006,3,16,31307
2006,3,17,17727
2006,3,18,26690
2006,3,20,21651
2006,3,21,17836
2006,3,22,19329
2006,3,23,21421
2006,3,24,21230
2006,3,25,20762
2006,3,26,258
2006,3,27,19569
2006,3,28,9963
2006,3,29,21416
2006,3,30,21329
2006,3,31,20394
2006,4,1,24650
2006,4,3,20829
2006,4,4,18043
2006,4,5,20798
2006,4,6,24150
2006,4,7,20404
2006,4,8,21361
2006,4,9,188
2006,4,10,20596
2006,4,11,16657
2006,4,12,19511
2006,4,13,21609
2006,4,14,16365
2006,4,15,19056
2006,4,17,15379
2006,4,18,19005
2006,4,19,18664
2006,4,20,20654
2006,4,21,20600
2006,4,22,19959
2006,4,24,18360
2006,4,25,30354
2006,4,26,21672
2006,4,27,20894
2006,4,28,18643
2006,4,29,22658
2006,5,2,18653
2006,5,3,18857
2006,5,4,26943
2006,5,5,19896
2006,5,6,18620
2006,5,7,430
2006,5,8,15429
2006,5,9,19454
2006,5,10,19528
2006,5,11,20067
2006,5,12,19668
2006,5,13,28707
2006,5,14,676
2006,5,15,19801
2006,5,16,15961
2006,5,17,20971
2006,5,18,21649
2006,5,19,20494
2006,5,20,23978
2006,5,22,20468
2006,5,23,18501
2006,5,24,15725
2006,5,25,18762
2006,5,26,16954
2006,5,27,23458
2006,5,29,28935
2006,5,30,15647
2006,5,31,19657
2006,6,1,22625
2006,6,2,27983
2006,6,3,20539
2006,6,4,288
2006,6,5,18871
2006,6,6,16356
2006,6,7,19241
2006,6,8,21776
2006,6,9,19384
2006,6,10,24182
2006,6,12,19805
2006,6,13,17466
2006,6,14,20209
2006,6,15,21092
2006,6,16,18677
2006,6,17,23876
2006,6,18,244
2006,6,19,22298
2006,6,20,15921
2006,6,21,17380
2006,6,22,21108
2006,6,23,18984
2006,6,24,23685
2006,6,25,3649
2006,6,26,20165
2006,6,27,18050
2006,6,28,19450
2006,6,29,18846
2006,6,30,21378
2006,7,1,28793
2006,7,2,1729
2006,7,3,22892
2006,7,4,21161
2006,7,5,22589
2006,7,6,21933
2006,7,7,18838
2006,7,8,26846
2006,7,9,3136
2006,7,10,17348
2006,7,11,19764
2006,7,12,21197
2006,7,13,20543
2006,7,14,17946
2006,7,15,16483
2006,7,16,515
2006,7,17,14520
2006,7,18,16449
2006,7,19,16660
2006,7,20,18003
2006,7,21,15108
2006,7,22,13550
2006,7,23,1170
2006,7,24,18591
2006,7,25,16245
2006,7,26,17475
2006,7,27,17549
2006,7,28,16531
2006,7,29,14457
2006,7,30,718
2006,7,31,16797
2006,8,1,15817
2006,8,2,15739
2006,8,3,16105
2006,8,4,15812
2006,8,5,14724
2006,8,7,16588
2006,8,8,15140
2006,8,9,14607
2006,8,10,15667
2006,8,11,15509
2006,8,12,12750
2006,8,13,1926
2006,8,14,12687
2006,8,15,12266
2006,8,16,17397
2006,8,17,14763
2006,8,18,14602
2006,8,19,13697
2006,8,20,221
2006,8,21,14662
2006,8,22,17789
2006,8,23,19124
2006,8,24,17704
2006,8,25,18487
2006,8,26,17391
2006,8,27,1090
2006,8,28,17087
2006,8,29,19903
2006,8,30,18964
2006,8,31,20684
2006,9,1,20632
2006,9,2,15765
2006,9,3,1899
2006,9,4,20735
2006,9,5,21731
2006,9,6,21967
2006,9,7,23247
2006,9,8,19081
2006,9,9,19284
2006,9,10,345
2006,9,11,23089
2006,9,12,17902
2006,9,13,21541
2006,9,14,25187
2006,9,15,21366
2006,9,16,19215
2006,9,18,22191
2006,9,19,19279
2006,9,20,22216
2006,9,21,24623
2006,9,22,22808
2006,9,23,19919
2006,9,24,1151
2006,9,25,23274
2006,9,26,20752
2006,9,27,21659
2006,9,28,22324
2006,9,29,22266
2006,9,30,23307
2006,10,1,383
2006,10,2,19636
2006,10,3,21046
2006,10,4,20127
2006,10,5,23055
2006,10,6,21402
2006,10,7,22439
2006,10,8,720
2006,10,9,22298
2006,10,10,21766
2006,10,11,22153
2006,10,12,22769
2006,10,13,21694
2006,10,14,18453
2006,10,15,462
2006,10,16,20139
2006,10,17,18949
2006,10,18,21200
2006,10,19,22926
2006,10,20,20416
2006,10,21,18985
2006,10,22,303
2006,10,23,20376
2006,10,24,17607
2006,10,25,22935
2006,10,26,21448
2006,10,27,22747
2006,10,28,19197
2006,10,29,932
2006,10,30,20631
2006,10,31,18467
2006,11,1,20432
2006,11,2,20708
2006,11,3,19800
2006,11,4,18903
2006,11,5,819
2006,11,6,31999
2006,11,7,20058
2006,11,8,23277
2006,11,9,18391
2006,11,10,23809
2006,11,11,1006
2006,11,12,18553
2006,11,13,17938
