n,annee,mois,jour
8439,1879,2,28
8567,1879,3,1
7834,1879,3,2
7874,1879,3,3
8161,1879,3,4
8750,1879,3,5
8803,1879,3,6
8998,1879,3,7
8903,1879,3,8
8142,1879,3,9
7928,1879,3,10
9671,1879,3,11
9151,1879,3,12
8670,1879,3,13
8014,1879,3,14
7292,1879,3,15
8464,1879,3,16
7491,1879,3,17
8616,1879,3,18
9507,1879,3,19
9008,1879,3,20
8815,1879,3,21
7986,1879,3,22
8458,1879,3,23
8156,1879,3,24
8686,1879,3,25
8844,1879,3,26
9159,1879,3,27
8380,1879,3,28
8624,1879,3,29
8396,1879,3,30
7798,1879,3,31
8332,1879,4,1
8656,1879,4,2
7249,1879,4,3
8659,1879,4,4
7865,1879,4,5
8945,1879,4,6
7498,1879,4,7
8303,1879,4,8
9049,1879,4,9
8941,1879,4,10
8501,1879,4,11
8863,1879,4,12
7900,1879,4,13
8419,1879,4,14
7984,1879,4,15
8836,1879,4,16
9288,1879,4,17
8427,1879,4,18
8468,1879,4,19
8491,1879,4,20
8547,1879,4,21
8092,1879,4,22
8282,1879,4,23
8674,1879,4,24
8697,1879,4,25
9049,1879,4,26
7697,1879,4,27
17412,1879,4,28
9126,1879,4,29
9030,1879,4,30
9100,1879,5,1
7938,1879,5,2
9037,1879,5,3
8042,1879,5,4
8026,1879,5,5
9265,1879,5,6
8948,1879,5,7
8650,1879,5,8
9236,1879,5,9
9000,1879,5,10
9105,1879,5,11
8324,1879,5,12
9158,1879,5,13
9370,1879,5,14
9372,1879,5,15
8809,1879,5,16
8745,1879,5,17
8563,1879,5,18
8765,1879,5,19
9430,1879,5,20
9849,1879,5,21
8843,1879,5,22
8156,1879,5,23
9861,1879,5,24
8395,1879,5,25
8871,1879,5,26
9602,1879,5,27
9082,1879,5,28
9128,1879,5,29
9196,1879,5,30
8517,1879,5,31
8550,1879,6,1
8212,1879,6,2
10195,1879,6,3
8686,1879,6,4
8915,1879,6,5
8502,1879,6,6
8908,1879,6,7
8503,1879,6,8
8348,1879,6,9
19086,1879,6,10
9162,1879,6,11
9091,1879,6,12
9185,1879,6,13
8720,1879,6,14
9070,1879,6,15
8788,1879,6,16
9051,1879,6,17
8504,1879,6,18
9036,1879,6,19
9208,1879,6,20
8556,1879,6,21
7026,1879,6,22
8651,1879,6,23
9483,1879,6,24
9002,1879,6,25
8894,1879,6,26
9036,1879,6,27
9058,1879,6,28
9145,1879,6,29
9164,1879,6,30
9506,1879,7,1
8963,1879,7,2
9275,1879,7,3
8707,1879,7,4
8729,1879,7,5
8131,1879,7,6
8539,1879,7,7
9495,1879,7,8
9147,1879,7,9
9252,1879,7,10
9344,1879,7,11
8280,1879,7,12
8893,1879,7,13
7293,1879,7,14
9622,1879,7,15
9464,1879,7,16
8543,1879,7,17
8946,1879,7,18
8538,1879,7,19
8978,1879,7,20
8587,1879,7,21
18246,1879,7,22
9694,1879,7,23
8742,1879,7,24
8213,1879,7,25
8429,1879,7,26
7734,1879,7,27
8338,1879,7,28
9141,1879,7,29
8640,1879,7,30
9082,1879,7,31
8367,1879,8,1
7950,1879,8,2
8490,1879,8,3
8116,1879,8,4
8331,1879,8,5
8354,1879,8,6
9016,1879,8,7
8604,1879,8,8
8816,1879,8,9
8667,1879,8,10
8648,1879,8,11
9404,1879,8,12
8712,1879,8,13
9142,1879,8,14
8397,1879,8,15
9040,1879,8,16
9100,1879,8,17
8698,1879,8,18
9023,1879,8,19
8892,1879,8,20
8810,1879,8,21
16912,1879,8,22
8520,1879,8,23
8676,1879,8,24
8790,1879,8,25
9191,1879,8,26
8704,1879,8,27
8426,1879,8,28
8910,1879,8,29
8224,1879,8,30
8450,1879,8,31
7840,1879,9,1
8710,1879,9,2
8745,1879,9,3
7561,1879,9,4
8661,1879,9,5
7885,1879,9,6
8410,1879,9,7
8376,1879,9,8
9104,1879,9,9
8711,1879,9,10
8710,1879,9,11
8824,1879,9,12
9199,1879,9,13
8806,1879,9,14
8464,1879,9,15
8990,1879,9,16
8269,1879,9,17
8741,1879,9,18
8566,1879,9,19
8518,1879,9,20
7840,1879,9,21
8051,1879,9,22
8880,1879,9,23
8882,1879,9,24
9235,1879,9,25
8344,1879,9,26
8752,1879,9,27
8879,1879,9,28
8263,1879,9,29
9418,1879,9,30
8867,1879,10,1
9214,1879,10,2
8918,1879,10,3
8671,1879,10,4
8515,1879,10,5
7742,1879,10,6
8325,1879,10,7
9202,1879,10,8
